row_label_raw,row_label_full,31/12/2015,Tập đoànẢnh hưởng đối với lợi nhuận thuầnNghìn VND,numeric__Tập đoànẢnh hưởng đối với lợi nhuận thuầnNghìn VND
USD (mạnh thêm 5% so với VND),USD (mạnh thêm 5% so với VND),USD (mạnh thêm 5% so với VND),(14.362.782),-14362782.0
AUD (yếu đi 3% so với VND),AUD (yếu đi 3% so với VND),AUD (yếu đi 3% so với VND),1.677.306,1677306.0
EUR (yếu đi 3% so với VND),EUR (yếu đi 3% so với VND),EUR (yếu đi 3% so với VND),977.055,977055.0
THB (mạnh thêm 1% so với VND),THB (mạnh thêm 1% so với VND),THB (mạnh thêm 1% so với VND),(56.271),-56271.0
SGD (mạnh thêm 1% so với VND),SGD (mạnh thêm 1% so với VND),SGD (mạnh thêm 1% so với VND),(12.763),-12763.0
CNY (mạnh thêm 4% so với VND),CNY (mạnh thêm 4% so với VND),CNY (mạnh thêm 4% so với VND),(214.794),-214794.0
GBP (mạnh thêm 1% so với VND),GBP (mạnh thêm 1% so với VND),GBP (mạnh thêm 1% so với VND),(2.294),-2294.0
