row_label_raw,row_label_full,col_0,31/12/2015 > Giá trị ghi sốNghin VND,31/12/2015 > Giá trị hợp lýNghin VND,1/1/2015 > Giá trị ghi sốNghin VND,1/1/2015 > Giá trị hợp lýNghin VND,numeric__31/12/2015 > Giá trị ghi sốNghin VND,numeric__31/12/2015 > Giá trị hợp lýNghin VND,numeric__1/1/2015 > Giá trị ghi sốNghin VND,numeric__1/1/2015 > Giá trị hợp lýNghin VND
Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu khác,Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu khác,Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu khác,497.7954.938.813.511,(*) (*),54.478.8085.946.928.261,(*) (*),4977954938813511.0,,5.4478808594692826e+17,
Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả- Vay ngắn hạn- Phải trả dài hạn khác- Vay và nợ dài hạn,Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả- Vay ngắn hạn- Phải trả dài hạn khác- Vay và nợ dài hạn,Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả- Vay ngắn hạn- Phải trả dài hạn khác- Vay và nợ dài hạn,(65.056.463)(778.096)- (652.323.623)-,(*) (*) (*) (*) (*),(127.559.309)(504.530)(231.000.000)(1.053.474.188)(327.832.798),(*) (*) (*) (*) (*),,,,
,,,4.221.153.124,(*),4.261.036.244,(*),4221153124.0,,4261036244.0,
