row_label_raw,row_label_full,col_0,2015Nghin VND,2014Nghin VND,numeric__2015Nghin VND,numeric__2014Nghin VND
Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,,
Cổ đông ưu đãi,Lợi nhuận thuần thuộc về: > Cổ đông ưu đãi,Cổ đông ưu đãi,3.362.759,1.031.716,3362759.0,1031716.0
Cổ đông phổ thông,Lợi nhuận thuần thuộc về: > Cổ đông phổ thông,Cổ đông phổ thông,148.772.988,45.644.492,148772988.0,45644492.0
,,,152.135.747,46.676.208,152135747.0,46676208.0
