row_label_raw,row_label_full,1/1/2015,1/1/2015 > Giá trị ghi sốNghìn VND,1/1/2015 > Dòng tiềntheo hợp đồngNghìn VND,1/1/2015 > Trong vòng1 nămNghìn VND,1/1/2015 > 1 – 2 nămNghìn VND,1/1/2015 > 2 – 5 nămNghìn VND,numeric__1/1/2015 > Giá trị ghi sốNghìn VND,numeric__1/1/2015 > Dòng tiềntheo hợp đồngNghìn VND,numeric__1/1/2015 > Trong vòng1 nămNghìn VND,numeric__1/1/2015 > 1 – 2 nămNghìn VND,numeric__1/1/2015 > 2 – 5 nămNghìn VND
Phải trả người bán và phảitrả khác,Phải trả người bán và phảitrả khác,Phải trả người bán và phảitrả khác,127.559.309,127.559.309,127.559.309,-,-,127559309.0,127559309.0,127559309.0,,
Chỉ phí phải trả,Chỉ phí phải trả,Chỉ phí phải trả,504.530,504.530,504.530,-,-,504530.0,504530.0,504530.0,,
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,231.000.000,252.922.850,252.922.850,-,-,231000000.0,252922850.0,252922850.0,,
Phải trả dài hạn khác,Phải trả dài hạn khác,Phải trả dài hạn khác,1.053.474.188,1.053.474.193,-,1.008.742.672,44.731.521,1053474188.0,1053474193.0,,1008742672.0,44731521.0
Vay và nợ dài hạn,Vay và nợ dài hạn,Vay và nợ dài hạn,327.832.798,491.462.977,25.756.639,273.430.338,192.276.000,327832798.0,491462977.0,25756639.0,273430338.0,192276000.0
,,,1.740.370.825,1.925.923.859,406.743.328,1.282.173.010,237.007.521,1740370825.0,1925923859.0,406743328.0,1282173010.0,237007521.0
