row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2015Nghìn VND > -,Số phải nộp trong nămNghìn VND > 410.648.182,Số đã nộp/bùtrừ trong nămNghìn VND > (410.648.182),31/12/2015Nghìn VND > -,numeric__1/1/2015Nghìn VND > -,numeric__Số phải nộp trong nămNghìn VND > 410.648.182,numeric__Số đã nộp/bùtrừ trong nămNghìn VND > (410.648.182),numeric__31/12/2015Nghìn VND > -
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,133.414.810,(133.414.810),-,,133414810.0,-133414810.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,113.525,(109.520),4.005,,113525.0,-109520.0,4005.0
Thuế bảo vệ môi trường,Thuế bảo vệ môi trường,Thuế bảo vệ môi trường,-,5.352.773,(5.352.773),-,,5352773.0,-5352773.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,28.294.286,51.395.307,(54.176.119),25.513.474,28294286.0,51395307.0,-54176119.0,25513474.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,70.461.365,170.783.057,(241.244.422),-,70461365.0,170783057.0,-241244422.0,
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,15.290,(15.290),-,,15290.0,-15290.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,7.303.998,27.968.007,(30.822.665),4.449.340,7303998.0,27968007.0,-30822665.0,4449340.0
,,,106.059.649,799.690.951,(875.783.781),29.966.819,106059649.0,799690951.0,-875783781.0,29966819.0
