row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
"Thu từ thanh lý, nhượng bán tài sản cố định","Thu từ thanh lý, nhượng bán tài sản cố định","Thu từ thanh lý, nhượng bán tài sản cố định",581.976.568,499.430.242,581976568.0,499430242.0
Thu nhập từ bán vật tư cho công trình,Thu nhập từ bán vật tư cho công trình,Thu nhập từ bán vật tư cho công trình,-,661.976.447,,661976447.0
"Thu nhập từ bán đầu Diezel, dầu máy, đầu thủy lực","Thu nhập từ bán đầu Diezel, dầu máy, đầu thủy lực","Thu nhập từ bán đầu Diezel, dầu máy, đầu thủy lực",2.804.684.321,532.070.339,2804684321.0,532070339.0
"Thu từ bán phế phẩm, thanh lý vật tư","Thu từ bán phế phẩm, thanh lý vật tư","Thu từ bán phế phẩm, thanh lý vật tư",315.932.785,904.496.081,315932785.0,904496081.0
Thu từ xử lý công nợ,Thu từ xử lý công nợ,Thu từ xử lý công nợ,751.726.288,787.995.928,751726288.0,787995928.0
Lãi vay được miễn giảm,Lãi vay được miễn giảm,Lãi vay được miễn giảm,9.876.290.715,15.242.346.471,9876290715.0,15242346471.0
"Tiền thuê đất, nợ thuế, lãi chậm nộp thuế được giảm","Tiền thuê đất, nợ thuế, lãi chậm nộp thuế được giảm","Tiền thuê đất, nợ thuế, lãi chậm nộp thuế được giảm",3.539.887.772,5.959.123.539,3539887772.0,5959123539.0
Tiền thuê đất tại khu công nghiệp không phải trả,Tiền thuê đất tại khu công nghiệp không phải trả,Tiền thuê đất tại khu công nghiệp không phải trả,10.820.687.401,5.225.960.085,10820687401.0,5225960085.0
"Thu từ các dịch vụ cho thuê nhà, điện, nước","Thu từ các dịch vụ cho thuê nhà, điện, nước","Thu từ các dịch vụ cho thuê nhà, điện, nước",33.067.672.554,23.475.244.148,33067672554.0,23475244148.0
Lãi khi đánh giá lại tài sản mang di góp vốn [1],Lãi khi đánh giá lại tài sản mang di góp vốn [1],Lãi khi đánh giá lại tài sản mang di góp vốn [1],34.538.168.890,-,34538168890.0,
Thu từ bồi thường bảo hiểm tài sản,Thu từ bồi thường bảo hiểm tài sản,Thu từ bồi thường bảo hiểm tài sản,1.372.374.003,-,1372374003.0,
Thu từ phạt do vi phạm hợp đồng mua nhà,Thu từ phạt do vi phạm hợp đồng mua nhà,Thu từ phạt do vi phạm hợp đồng mua nhà,4.181.317.988,229.000.000,4181317988.0,229000000.0
Hoàn nhập dự phòng bảo hành,Hoàn nhập dự phòng bảo hành,Hoàn nhập dự phòng bảo hành,1.264.540.306,1.028.246.364,1264540306.0,1028246364.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,6.637.685.198,7.405.941.956,6637685198.0,7405941956.0
,,,109.752.944.789,61.951.831.600,109752944789.0,61951831600.0
