row_label_raw,row_label_full,col_0,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
,,,VND,VND,,
"Vật tư hàng hóa nhận giữ hộ, gia công, nhận ủy thác","Vật tư hàng hóa nhận giữ hộ, gia công, nhận ủy thác","Vật tư hàng hóa nhận giữ hộ, gia công, nhận ủy thác",-,719.656.650,,719656650.0
b) Ngoại tệ các loại,b) Ngoại tệ các loại,b) Ngoại tệ các loại,b) Ngoại tệ các loại,b) Ngoại tệ các loại,,
,,,31/12/2017,01/01/2017,,
USD,b) Ngoại tệ các loại > USD,USD,"4.028.117,31","809.181,94",4028117.31,809181.94
EUR,b) Ngoại tệ các loại > EUR,EUR,"9.009,22","2.936,54",9009.22,2936.54
GBP,b) Ngoại tệ các loại > GBP,GBP,"437,00","437,00",437.0,437.0
c) Nợ khó đòi đã xử lý,c) Nợ khó đòi đã xử lý,c) Nợ khó đòi đã xử lý,c) Nợ khó đòi đã xử lý,c) Nợ khó đòi đã xử lý,,
,,,31/12/2017,01/01/2017,,
,,,VND,VND,,
,,,2.404.931.339,2.404.931.339,2404931339.0,2404931339.0
