row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",5.424.941.725,4.242.777.133,5424941725.0,4242777133.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,179.211.811.638,198.638.549.315,179211811638.0,198638549315.0
"Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",5.927.566.480,6.428.970.197,5927566480.0,6428970197.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,18.453.623.230,20.808.216.254,18453623230.0,20808216254.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",21.903.024.673,27.711.786.127,21903024673.0,27711786127.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,43.933.586.134,17.151.659.482,43933586134.0,17151659482.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,60.962.206.914,58.775.902.588,60962206914.0,58775902588.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,175.881.971.789,154.659.433.450,175881971789.0,154659433450.0
Trích quỹ phát triển khoa học công nghệ,Trích quỹ phát triển khoa học công nghệ,Trích quỹ phát triển khoa học công nghệ,62.000.000.000,61.000.000.000,62000000000.0,61000000000.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,-,692.311.532,,692311532.0
,,,573.698.732.583,550.109.606.078,573698732583.0,550109606078.0
