row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2017 > VND,Năm 2016 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2017 > VND,numeric__Năm 2016 > VND
I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 01,01,Lợi nhuận trước thuế,,913.809.753.294,768.736.518.719,,,913809753294.0,768736518719.0
01,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 01,01,Điều chỉnh cho các khoản,,593.094.449.315,566.165.645.803,,,593094449315.0,566165645803.0
02,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 02,02,- Khấu hao tài sản cố định và Bất động sản đầu tư,,453.713.459.828,433.710.996.453,,,453713459828.0,433710996453.0
03,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 03,03,- Các khoản dự phòng,,47.358.176.683,41.249.381.843,,,47358176683.0,41249381843.0
04,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 04,04,"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",,553.536.958,(272.373.965),,,553536958.0,-272373965.0
05,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 05,05,"- Lãi, lỗ từ hoạt động đầu tư",,(121.425.869.845),(129.974.901.530),,,-121425869845.0,-129974901530.0
06,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 06,06,- Chi phí lãi vay,,150.895.145.691,160.691.343.002,,,150895145691.0,160691343002.0
07,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 07,07,- Các khoản điều chỉnh khác,,62.000.000.000,60.761.200.000,,,62000000000.0,60761200000.0
08,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 08,08,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.506.904.202.609,1.334.902.164.522,,,1506904202609.0,1334902164522.0
09,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 09,09,"- Tăng, giảm các khoản phải thu",,(254.835.198.076),122.831.445.652,,,-254835198076.0,122831445652.0
10,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 10,10,"- Tăng, giảm hàng tồn kho",,(11.311.290.093),(301.062.022.450),,,-11311290093.0,-301062022450.0
11,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải",,615.161.620.097,155.010.497.776,,,615161620097.0,155010497776.0
12,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 12,12,"- Tăng, giảm chi phí trả trước",,836.925.759,36.575.919.882,,,836925759.0,36575919882.0
14,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 14,14,- Tiền lãi vay đã trả,,(150.033.030.707),(167.192.056.314),,,-150033030707.0,-167192056314.0
15,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(185.689.694.967),(155.288.946.331),,,-185689694967.0,-155288946331.0
16,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 16,16,- Tiền thu khác từ hoạt động kinh doanh,,16.435.424.000,33.484.882.400,,,16435424000.0,33484882400.0
17,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 17,17,- Tiền chi khác cho hoạt động kinh doanh,,(54.304.189.098),(24.683.772.540),,,-54304189098.0,-24683772540.0
