row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
Công ty mẹ,Công ty mẹ,Công ty mẹ,94.955.905.835,77.858.464.529,94955905835.0,77858464529.0
Công ty Cổ phần Viglacera Thăng Long,Công ty Cổ phần Viglacera Thăng Long,Công ty Cổ phần Viglacera Thăng Long,5.630.735.365,6.059.665.576,5630735365.0,6059665576.0
Công ty Cổ phần Bao bì và má phanh Viglacera,Công ty Cổ phần Bao bì và má phanh Viglacera,Công ty Cổ phần Bao bì và má phanh Viglacera,8.538.640,392.532.595,8538640.0,392532595.0
Công ty Cổ phần Viglacera Từ Liêm,Công ty Cổ phần Viglacera Từ Liêm,Công ty Cổ phần Viglacera Từ Liêm,-,4.041.790.000,,4041790000.0
Công ty Cổ phần Viglacera Đông Anh,Công ty Cổ phần Viglacera Đông Anh,Công ty Cổ phần Viglacera Đông Anh,138.094.809,33.030.042,138094809.0,33030042.0
Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,150.859.346,182.821.079,150859346.0,182821079.0
Công ty Cổ phần Việt Trì Viglacera,Công ty Cổ phần Việt Trì Viglacera,Công ty Cổ phần Việt Trì Viglacera,5.300.116.608,4.699.175.555,5300116608.0,4699175555.0
Công ty Cổ phần Viglacera Hữu Hưng,Công ty Cổ phần Viglacera Hữu Hưng,Công ty Cổ phần Viglacera Hữu Hưng,498.604.048,,498604048.0,
Công ty Cổ phần Viglacera Tiên Sơn,Công ty Cổ phần Viglacera Tiên Sơn,Công ty Cổ phần Viglacera Tiên Sơn,13.489.756.422,14.354.415.000,13489756422.0,14354415000.0
Công ty Cổ phần Thương mại Viglacera,Công ty Cổ phần Thương mại Viglacera,Công ty Cổ phần Thương mại Viglacera,2.654.873.240,2.773.414.325,2654873240.0,2773414325.0
Công ty Cổ phần Viglacera Vân Hải,Công ty Cổ phần Viglacera Vân Hải,Công ty Cổ phần Viglacera Vân Hải,553.257.211,1.119.163.815,553257211.0,1119163815.0
Công ty Cổ phần Khoáng sản Viglacera,Công ty Cổ phần Khoáng sản Viglacera,Công ty Cổ phần Khoáng sản Viglacera,530.855.740,984.500.481,530855740.0,984500481.0
Công ty Cổ phần Sử Viglacera Thanh Trì,Công ty Cổ phần Sử Viglacera Thanh Trì,Công ty Cổ phần Sử Viglacera Thanh Trì,3.597.832.255,5.118.968.717,3597832255.0,5118968717.0
Công ty Cổ phần Viglacera Hạ Long,Công ty Cổ phần Viglacera Hạ Long,Công ty Cổ phần Viglacera Hạ Long,32.186.275.345,27.068.886.746,32186275345.0,27068886746.0
Công ty Cổ phần Viglacera Hà Nội,Công ty Cổ phần Viglacera Hà Nội,Công ty Cổ phần Viglacera Hà Nội,4.928.513.984,6.116.028.801,4928513984.0,6116028801.0
Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,35.911.773,27.420.870,35911773.0,27420870.0
Công ty Cổ phần Kinh doanh Gạch Óp lát Viglacera,Công ty Cổ phần Kinh doanh Gạch Óp lát Viglacera,Công ty Cổ phần Kinh doanh Gạch Óp lát Viglacera,1.599.766.066,998.350.239,1599766066.0,998350239.0
Công ty TNHH MTV Lắp dựng Kính Viglacera,Công ty TNHH MTV Lắp dựng Kính Viglacera,Công ty TNHH MTV Lắp dựng Kính Viglacera,315.183.499,77.537.090,315183499.0,77537090.0
,,,166.575.080.186,151.906.165.460,166575080186.0,151906165460.0
