row_label_raw,row_label_full,col_0,31/12/2017,Tỷ lệ,01/01/2017,Tỷ lệ_1,numeric__31/12/2017,numeric__Tỷ lệ,numeric__01/01/2017,numeric__Tỷ lệ_1
,,,VND,%,VND,%,,,,
Vốn góp của nhà nước,Vốn góp của nhà nước,Vốn góp của nhà nước,2.419.852.620.000,"53,97%",2.419.852.620.000,"78,82%",2419852620000.0,0.5397,2419852620000.0,0.7881999999999999
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,2.063.647.380.000,"46,03%",650.147.380.000,"21,18%",2063647380000.0,0.4603,650147380000.0,0.2118
Cộng,Cộng,Cộng,4.483.500.000.000,100%,3.070.000.000.000,100%,4483500000000.0,1.0,3070000000000.0,1.0
