row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",3.512.270.490.497,3.418.180.825.821,3512270490497.0,3418180825821.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.231.012.653.640,1.345.671.637.475,1231012653640.0,1345671637475.0
"Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",190.736.403.871,144.934.809.070,190736403871.0,144934809070.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,453.899.844.043,418.442.659.237,453899844043.0,418442659237.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",87.436.658.231,35.821.898.466,87436658231.0,35821898466.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,185.255.347.470,17.151.659.482,185255347470.0,17151659482.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.025.298.514.052,972.698.746.687,1025298514052.0,972698746687.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,753.157.665.407,754.207.668.698,753157665407.0,754207668698.0
,,,7.439.067.577.211,7.107.109.904.936,7439067577211.0,7107109904936.0
