row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Lợi ích ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất,Lợi ích ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Lợi ích ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Lợi ích ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Các khoản thường phải trả nhân viên,Các khoản thường phải trả nhân viên,Các khoản thường phải trả nhân viên,47.618.094.926,-,47.618.094.926,-,47618094926.0,,47618094926.0,
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,28.585.164.010,15.404.730.066,13.180.433.944,2.598.402.071,28585164010.0,15404730066.0,13180433944.0,2598402071.0
Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,7.344.497.606,-,7.344.497.606,-,7344497606.0,,7344497606.0,
Chênh lệch tỷ giá chưa thực hiện,Chênh lệch tỷ giá chưa thực hiện,Chênh lệch tỷ giá chưa thực hiện,(5.975.090),-,(5.975.090),-,-5975090.0,,-5975090.0,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,83.541.781.452,15.404.730.066,,,83541781452.0,15404730066.0,,
Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,,,68.137.051.386,2.598.402.071,,,68137051386.0,2598402071.0
