row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Điện thoại di động,Điện thoại di động,Điện thoại di động,4.445.340.978.253,2.917.942.837.633,4445340978253.0,2917942837633.0
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,2.962.043.154.821,994.220.035.046,2962043154821.0,994220035046.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,647.938.031.833,199.084.160.955,647938031833.0,199084160955.0
Phụ kiện,Phụ kiện,Phụ kiện,627.037.627.344,326.542.170.462,627037627344.0,326542170462.0
Máy tính bằng,Máy tính bằng,Máy tính bằng,309.711.179.492,304.528.245.430,309711179492.0,304528245430.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,250.306.111.945,97.995.910.134,250306111945.0,97995910134.0
Thẻ cào,Thẻ cào,Thẻ cào,103.148.153.561,48.959.965.108,103148153561.0,48959965108.0
Hàng đang chuyển,Hàng đang chuyển,Hàng đang chuyển,21.295.394.429,75.315.470.199,21295394429.0,75315470199.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,146.836.938.150,45.119.697.661,146836938150.0,45119697661.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.513.657.569.828,5.009.708.492.628,9513657569828.0,5009708492628.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(142.925.820.050),(77.023.650.329),-142925820050.0,-77023650329.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,9.370.731.749.778,4.932.684.842.299,9370731749778.0,4932684842299.0
