row_label_raw,row_label_full,col_0,Chưa quá hạn và không giảm giá trị,Quá hạn nhưng không giảm giá trị riêng lẻ,Bị giảm giá trị riêng lẻ (*),Đơn vị tính: VND Tổng cộng,numeric__Chưa quá hạn và không giảm giá trị,numeric__Quá hạn nhưng không giảm giá trị riêng lẻ,numeric__Bị giảm giá trị riêng lẻ (*),numeric__Đơn vị tính: VND Tổng cộng
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,1.328.517.294.738,-,-,1.328.517.294.738,1328517294738.0,,,1328517294738.0
Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,1.204.502.328.764,-,-,1.204.502.328.764,1204502328764.0,,,1204502328764.0
- Hợp đồng tiền gửi,- Hợp đồng tiền gửi,- Hợp đồng tiền gửi,1.204.502.328.764,-,-,1.204.502.328.764,1204502328764.0,,,1204502328764.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,1.122.768.433.236,-,-,1.122.768.433.236,1122768433236.0,,,1122768433236.0
- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,91.421.435.659,-,-,91.421.435.659,91421435659.0,,,91421435659.0
- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,1.019.745.904.100,-,-,1.019.745.904.100,1019745904100.0,,,1019745904100.0
- Phải thu khác,- Phải thu khác,- Phải thu khác,11.601.093.477,-,-,11.601.093.477,11601093477.0,,,11601093477.0
Tổng,Tổng,Tổng,3.655.788.056.738,-,-,3.655.788.056.738,3655788056738.0,,,3655788056738.0
