row_label_raw,row_label_full,"Giá trị rủi ro cửa danh mục cổ phiếu niêm yết tại ngày 31 tháng 12 năm 2022 > Giá trị sổ sách > Giá trị thị trường > VaR (95%, 1 ngày)",HOSE > 154.603.025.528 > 248.417.029.600 > (10.802.558.092),HNX > 69.901.560.000 > 283.532.281.500 > (13.410.411.945),Tổng > 224.504.585.528 > 531.949.311.100 > (24.212.970.037),numeric__HOSE > 154.603.025.528 > 248.417.029.600 > (10.802.558.092),numeric__HNX > 69.901.560.000 > 283.532.281.500 > (13.410.411.945),numeric__Tổng > 224.504.585.528 > 531.949.311.100 > (24.212.970.037)
Mức độ đa dạng hóa VaR (95%),Mức độ đa dạng hóa VaR (95%),Mức độ đa dạng hóa VaR (95%),342.954.481,-,342.954.481,342954481.0,,342954481.0
"VaR (95%, 1 tuần)","VaR (95%, 1 tuần)","VaR (95%, 1 tuần)",(23.388.384.692),(29.986.592.716),(53.374.977.408),-23388384692.0,-29986592716.0,-53374977408.0
"VaR (95%, 1 tháng)","VaR (95%, 1 tháng)","VaR (95%, 1 tháng)",(49.059.889.619),(62.900.407.533),(111.960.297.152),-49059889619.0,-62900407533.0,-111960297152.0
"VaR (95%, 1 năm)","VaR (95%, 1 năm)","VaR (95%, 1 năm)",(166.041.059.805),(212.883.689.915),(378.924.749.720),-166041059805.0,-212883689915.0,-378924749720.0
