row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021VND
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,36.564.537.921,53.286.905.634,36564537921.0,53286905634.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,36.564.537.921,53.286.905.634,36564537921.0,53286905634.0
