row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2021 > Giá trị VND,Ngày 31 tháng 12 năm 2021 > Số có khả năng trả nợ VND,Ngày 31 tháng 12 năm 2021 > Tăng VND,Ngày 31 tháng 12 năm 2021 > Giảm VND,Ngày 31 tháng 12 năm 2022 > Giá trị VND,Ngày 31 tháng 12 năm 2022 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2021 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2021 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2021 > Tăng VND,numeric__Ngày 31 tháng 12 năm 2021 > Giảm VND,numeric__Ngày 31 tháng 12 năm 2022 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2022 > Số có khả năng trả nợ VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng (*),Vay dài hạn > Vay ngân hàng (*),Vay ngân hàng (*),166.713.193.976,166.713.193.976,-,(75.967.041.238),90.746.152.738,90.746.152.738,166713193976.0,166713193976.0,,-75967041238.0,90746152738.0,90746152738.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,166.713.193.976,166.713.193.976,-,(75.967.041.238),90.746.152.738,90.746.152.738,166713193976.0,166713193976.0,,-75967041238.0,90746152738.0,90746152738.0
