row_label_raw,row_label_full,Bên liên quan,Phải thu/(phải trả),Ngày 31 tháng 12năm 2022VND,Ngày 31 tháng 12năm 2021VND,numeric__Phải thu/(phải trả),numeric__Ngày 31 tháng 12năm 2022VND,numeric__Ngày 31 tháng 12năm 2021VND
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,,
Bảo Việt Bank,Công ty liên kết > Bảo Việt Bank,Bảo Việt Bank,Số dư tiền gửi thanh toán,38.306.828.377,63.071.013.883,,38306828377.0,63071013883.0
Bảo Việt Bank,Công ty liên kết > Bảo Việt Bank,Bảo Việt Bank,Số dư tiền gửi có kỳ hạn,736.000.000.000,189.000.000.000,,736000000000.0,189000000000.0
Bảo Việt Bank,Công ty liên kết > Bảo Việt Bank,Bảo Việt Bank,Số dư trái phiếu,-,810.000.000.000,,,810000000000.0
Bảo Việt Bank,Công ty liên kết > Bảo Việt Bank,Bảo Việt Bank,Phải thu từ hoạt động đầu tư tiền gửi và trái phiếu,6.857.369.865,4.421.142.465,,6857369865.0,4421142465.0
Bảo Việt Bank,Công ty liên kết > Bảo Việt Bank,Bảo Việt Bank,Phải thu chi phí CNTT,292.981.470,929.687.849,,292981470.0,929687849.0
Bảo Việt Bank,Công ty liên kết > Bảo Việt Bank,Bảo Việt Bank,Phải trả tiền đặt cọc thuê văn phòng,(419.139.600),(84.195.685),,-419139600.0,-84195685.0
