row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2022,Ngày 31 tháng 12năm 2021,numeric__Ngày 31 tháng 12năm 2022,numeric__Ngày 31 tháng 12năm 2021
Ngoại tệ (USD),Ngoại tệ (USD),Ngoại tệ (USD),"8.953,95","10.303,95",8953.95,10303.95
"Lãi tiền gửi, trái phiếu dự thu theo hợp đồng (VND)","Lãi tiền gửi, trái phiếu dự thu theo hợp đồng (VND)","Lãi tiền gửi, trái phiếu dự thu theo hợp đồng (VND)",756.189.182.948,707.176.873.631,756189182948.0,707176873631.0
