row_label_raw,row_label_full,Số đầu năm,Năm nay > 47.508,Năm trước > 9.790,numeric__Năm nay > 47.508,numeric__Năm trước > 9.790
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,-,38.953,,38953.0
Chi quỹ,Chi quỹ,Chi quỹ,(41.093),(1.235),-41093.0,-1235.0
Số cuối kỳ,Số cuối kỳ,Số cuối kỳ,6.415,47.508,6415.0,47508.0
