row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Dự phòng cụ thể
Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,,
Số dư đầu năm nay,Năm nay > Số dư đầu năm nay,Số dư đầu năm nay,(323.385),(256.474),-323385.0,-256474.0
Dự phòng rủi ro trích lập trong năm nay,Năm nay > Dự phòng rủi ro trích lập trong năm nay,Dự phòng rủi ro trích lập trong năm nay,(41.150),(376.770),-41150.0,-376770.0
Sử dụng dự phòng trong năm nay,Năm nay > Sử dụng dự phòng trong năm nay,Sử dụng dự phòng trong năm nay,-,374.546,,374546.0
Số dư cuối năm nay,Năm nay > Số dư cuối năm nay,Số dư cuối năm nay,(364.535),(258.698),-364535.0,-258698.0
