row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),65.564,65.061,65564.0,65061.0
Khoản phải thu Ngân hàng Nhà nước Việt Nam liên quan đến Chương trình Hồ trợ lãi suất,Khoản phải thu Ngân hàng Nhà nước Việt Nam liên quan đến Chương trình Hồ trợ lãi suất,Khoản phải thu Ngân hàng Nhà nước Việt Nam liên quan đến Chương trình Hồ trợ lãi suất,3.259,3.972,3259.0,3972.0
Ký quỹ thuê văn phòng và tạm ứng hợp đồng,Ký quỹ thuê văn phòng và tạm ứng hợp đồng,Ký quỹ thuê văn phòng và tạm ứng hợp đồng,32.559,40.771,32559.0,40771.0
Tạm ứng để hoạt động nghiệp vụ,Tạm ứng để hoạt động nghiệp vụ,Tạm ứng để hoạt động nghiệp vụ,2.024,8.820,2024.0,8820.0
Tạm ứng nộp ngân sách Nhà nước,Tạm ứng nộp ngân sách Nhà nước,Tạm ứng nộp ngân sách Nhà nước,17.464,-,17464.0,
Khoản phải thu từ nghiệp vụ thẻ tín dụng và Banknetvn,Khoản phải thu từ nghiệp vụ thẻ tín dụng và Banknetvn,Khoản phải thu từ nghiệp vụ thẻ tín dụng và Banknetvn,973.854,856.385,973854.0,856385.0
Phải thu khách hàng nghiệp vụ thư tín dụng,Phải thu khách hàng nghiệp vụ thư tín dụng,Phải thu khách hàng nghiệp vụ thư tín dụng,2.842.357,4.020.291,2842357.0,4020291.0
Ký quỹ tại các tổ chức thanh toán quốc tế,Ký quỹ tại các tổ chức thanh toán quốc tế,Ký quỹ tại các tổ chức thanh toán quốc tế,34.924,34.136,34924.0,34136.0
Phải thu khác,Phải thu khác,Phải thu khác,76.940,82.957,76940.0,82957.0
Cộng,Cộng,Cộng,4.048.945,5.112.393,4048945.0,5112393.0
