row_label_raw,row_label_full,col_0,Số đầu năm > Phải nộp,Số đầu năm > Số phải nộp,Số phát sinh trong năm > Số đã nộp,Số phát sinh trong năm > Phải nộp,Số cuối năm,numeric__Số đầu năm > Phải nộp,numeric__Số đầu năm > Số phải nộp,numeric__Số phát sinh trong năm > Số đã nộp,numeric__Số phát sinh trong năm > Phải nộp,numeric__Số cuối năm
Thuế GTGT,Thuế GTGT,Thuế GTGT,14.015,53.411,(61.273),6.153,,14015.0,53411.0,-61273.0,6153.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,31.615,143.478,(134.064),41.029,,31615.0,143478.0,-134064.0,41029.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,4.497,52.548,(46.271),10.774,,4497.0,52548.0,-46271.0,10774.0,
Cộng,Cộng,Cộng,50.127,249.437,(241.608),57.956,,50127.0,249437.0,-241608.0,57956.0,
