row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Nghĩa vụ tiêm ấn,Nghĩa vụ tiêm ấn,Nghĩa vụ tiêm ấn,Nghĩa vụ tiêm ấn,Nghĩa vụ tiêm ấn,,
Bảo lãnh vay vốn,Nghĩa vụ tiêm ấn > Bảo lãnh vay vốn,Bảo lãnh vay vốn,30.089,55.050,30089.0,55050.0
Các cam kết đưa ra,Các cam kết đưa ra,Các cam kết đưa ra,Các cam kết đưa ra,Các cam kết đưa ra,,
Cam kết giao dịch hồi đoái,Các cam kết đưa ra > Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,13.754.686,15.454.640,13754686.0,15454640.0
Cam kết mua ngoại tệ,Các cam kết đưa ra > Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,848.566,805.070,848566.0,805070.0
Cam kết bán ngoại tệ,Các cam kết đưa ra > Cam kết bán ngoại tệ,Cam kết bán ngoại tệ,613.719,814.380,613719.0,814380.0
Cam kết giao dịch hoán đổi,Các cam kết đưa ra > Cam kết giao dịch hoán đổi,Cam kết giao dịch hoán đổi,12.292.401,13.835.190,12292401.0,13835190.0
Cam kết trong nghiệp vụ L/C,Các cam kết đưa ra > Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,26.204.623,4.966.374,26204623.0,4966374.0
Bảo lãnh khác,Các cam kết đưa ra > Bảo lãnh khác,Bảo lãnh khác,17.655.830,18.218.773,17655830.0,18218773.0
