row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,12.778,122.845,85.374,50.249,12778.0,122845.0,85374.0,50249.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,1.136.111,2.207.215,1.836.932,1.506.394,1136111.0,2207215.0,1836932.0,1506394.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,24.129,520.091,502.832,41.388,24129.0,520091.0,502832.0,41388.0
,,,1.173.018,2.850.151,2.425.138,1.598.031,1173018.0,2850151.0,2425138.0,1598031.0
