row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,14.928.258,14.344.306,14928258.0,14344306.0
Chứng khoán Chính phủ,Chứng khoán Chính phủ,Chứng khoán Chính phủ,5.461.583,5.465.909,5461583.0,5465909.0
Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,905.159,-,905159.0,
Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,8.561.516,8.878.397,8561516.0,8878397.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,28.657,29.453,28657.0,29453.0
Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,-,796,,796.0
Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,28.657,28.657,28657.0,28657.0
Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,(65.327),(66.071),-65327.0,-66071.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(384),(297),-384.0,-297.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(64.010),(65.774),-64010.0,-65774.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,(933),-,-933.0,
,,,14.891.588,14.307.688,14891588.0,14307688.0
