row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,4.532.817.492.410,6.426.369.244.563,,,4532817492410.0,6426369244563.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,1.617.746.098.453,2.419.517.905.105,,5.0,1617746098453.0,2419517905105.0
111,111,111,1. Tiền,,1.182.944.211.529,1.652.054.574.062,,,1182944211529.0,1652054574062.0
112,112,112,2. Các khoản tương đương tiền,,434.801.886.924,767.463.331.043,,,434801886924.0,767463331043.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,234.400.000.000,718.639.358.712,,6.0,234400000000.0,718639358712.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,234.400.000.000,718.639.358.712,,,234400000000.0,718639358712.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.504.656.772.541,1.801.012.289.922,,,1504656772541.0,1801012289922.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,703.466.021.715,1.205.499.960.149,,71.0,703466021715.0,1205499960149.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7.2,399.960.128.545,548.902.941.301,,72.0,399960128545.0,548902941301.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,313.086.500.000,1.500.000.000,,8.0,313086500000.0,1500000000.0
136,136,136,4. Phải thu ngắn hạn khác,9,104.262.250.842,77.281.974.603,,9.0,104262250842.0,77281974603.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,10,(16.118.128.561),(32.172.586.131),,10.0,-16118128561.0,-32172586131.0
140,140,140,IV. Hàng tồn kho,11,943.451.289.416,1.286.443.372.106,,11.0,943451289416.0,1286443372106.0
141,141,141,1. Hàng tồn kho,,944.450.213.533,1.288.143.128.446,,,944450213533.0,1288143128446.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(998.924.117),(1.699.756.340),,,-998924117.0,-1699756340.0
150,150,150,V. Tài sản ngắn hạn khác,,232.563.332.000,200.756.318.718,,,232563332000.0,200756318718.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,18.704.011.004,24.215.797.751,,12.0,18704011004.0,24215797751.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,21,213.781.286.611,175.208.437.025,,21.0,213781286611.0,175208437025.0
153,153,153,3. Thuế và các khoản phải thu Nhà nước,21,78.034.385,1.332.083.942,,21.0,78034385.0,1332083942.0
