row_label_raw,row_label_full,Phải trả người bán,512.885.088.550,numeric__512.885.088.550
Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,38.596.065.068,38596065068.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,2.555.577.949,2555577949.0
Phải trả người lao động,Phải trả người lao động,Phải trả người lao động,7.637.815.867,7637815867.0
Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,1.705.322.817,1705322817.0
Phải trả khác ngắn hạn,Phải trả khác ngắn hạn,Phải trả khác ngắn hạn,5.304.806.211,5304806211.0
Nợ và vay ngắn hạn,Nợ và vay ngắn hạn,Nợ và vay ngắn hạn,597.943.479.503,597943479503.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",8.461.781.109,8461781109.0
Phải trả khác dài hạn,Phải trả khác dài hạn,Phải trả khác dài hạn,255.000.000,255000000.0
Nợ và vay dài hạn,Nợ và vay dài hạn,Nợ và vay dài hạn,61.764.864.852,61764864852.0
