row_label_raw,row_label_full,STT,Công ty,Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025_1,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024_1,Địa chỉ,Hoạt động chính,numeric__Công ty,numeric__Ngày 31 tháng 12 năm 2025,numeric__Ngày 31 tháng 12 năm 2025_1,numeric__Ngày 31 tháng 12 năm 2024,numeric__Ngày 31 tháng 12 năm 2024_1,numeric__Địa chỉ,numeric__Hoạt động chính
STT,STT,STT,Công ty,Tỷ lệ lợi ích (%),Tỷ lệ quyền biểu quyết (%),Tỷ lệ lợi ích (%),Tỷ lệ quyền biểu quyết (%),Địa chỉ,Hoạt động chính,,,,,,,
1,STT > 1,1,"Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát (""Công ty An Phát Complex"")","96,92%","96,92%","93,04%","93,04%","Khu công nghiệp Kỹ thuật cao An Phát, Km 47, quốc lộ 5, phường Việt Hòa, thành phố Hải Phòng, Việt Nam",Phát triển hạ tầng khu công nghiệp,,0.9692000000000001,0.9692000000000001,0.9304000000000001,0.9304000000000001,,
2,STT > 2,2,"Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát 1 (""Công ty An Phát Complex 1"") (i)","97,66%","99,99%","94,7%","99,99%","Khu công nghiệp An Phát 1, Km 72, Quốc lộ 37, xã An Phú, thành phố Hải Phòng, Việt Nam",Phát triển và kinh doanh hạ tầng Khu công nghiệp,,0.9765999999999999,0.9998999999999999,0.9470000000000001,0.9998999999999999,,
3,STT > 3,3,"Công ty Cổ phần Nhựa Bao bì An Vinh (""Công ty An Vinh"")","99,95%","99,95%","99,95%","99,95%","Khu công nghiệp Kỹ thuật cao An Phát, Km 47, quốc lộ 5, phường Việt Hòa, thành phố Hải Phòng, Việt Nam","Sản xuất, kinh doanh bao bì nhựa",,0.9995,0.9995,0.9995,0.9995,,
4,STT > 4,4,"An Phat International, Inc.","99,99%","99,99%","99,99%","99,99%","24 Greenway Plaza, 18th Floor, Suite 1800-I Houston, TX 77046",Kinh doanh hạt nhựa và các sản phẩm nhựa,,0.9998999999999999,0.9998999999999999,0.9998999999999999,0.9998999999999999,,
5,STT > 5,5,"AFC EcoPlastics, LLC.","87,50%","87,50%","87,5%","87,5%","24 Greenway Plaza, 18th Floor, Suite 1800-I Houston, TX 77046",Kinh doanh hạt nhựa,,0.875,0.875,0.875,0.875,,
6,STT > 6,6,"Công ty Cổ phần Sản xuất PBAT An Phát (""Công ty PBAT"") (i)","47,92%","60,17%","67,48%",100%,"Lô CN5-04 Khu Phi thuế quan và Khu Công nghiệp Nam Đình Vũ thuộc Khu Kinh tế Đình Vũ – Cát Hải, phường Hải An, thành phố Hải Phòng, Việt Nam","Sản xuất, kinh doanh các sản phẩm nhựa",,0.4792,0.6017,0.6748000000000001,1.0,,
