row_label_raw,row_label_full,Thông tin lưu chuyển tiền tệ từ việc thoái vốn tại công ty con,col_1,numeric__col_1
Tiền thu về từ thoái vốn công ty con,Tiền thu về từ thoái vốn công ty con,Tiền thu về từ thoái vốn công ty con,33.771.850.000,33771850000.0
Số dư tiền của công ty con tại ngày thoái vốn,Số dư tiền của công ty con tại ngày thoái vốn,Số dư tiền của công ty con tại ngày thoái vốn,239.688.795.873,239688795873.0
