row_label_raw,row_label_full,I,NGHĨA VỤ NỘ TIỂM ẮN,48.770.149,39.648.406,numeric__NGHĨA VỤ NỘ TIỂM ẮN,numeric__48.770.149,numeric__39.648.406
1,1,1,Cam kết bảo lãnh vay vốn,-,10.000,,,10000.0
2,2,2,Cam kết giao dịch hồi đoái,42.658.611,36.942.071,,42658611.0,36942071.0
,,,Cam kết mua ngoại tệ,1.229.609,605.890,,1229609.0,605890.0
,,,Cam kết bán ngoại tệ,1.218.606,594.520,,1218606.0,594520.0
,,,Cam kết giao dịch hoán đổi,40.210.396,35.741.661,,40210396.0,35741661.0
3,3,3,Cam kết trong nghiệp vụ L/C,869.142,488.373,,869142.0,488373.0
4,4,4,Bảo lãnh khác,2.931.000,2.012.862,,2931000.0,2012862.0
5,5,5,Các cam kết khác,2.311.396,195.100,,2311396.0,195100.0
