row_label_raw,row_label_full,col_0,col_1,2016Triệu VND,2015Triệu VND,numeric__col_1,numeric__2016Triệu VND,numeric__2015Triệu VND
,,,,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
01,01,01,Thu nhập lãi và các khoản thu nhập tương tự nhận được,6.642.501,7.853.507,,6642501.0,7853507.0
02,02,02,Chi phí lãi và các chi phí tương tự đã trả,(3.979.851),(5.131.140),,-3979851.0,-5131140.0
03,03,03,Thu nhập thuần từ hoạt động dịch vụ nhận được,93.035,38.644,,93035.0,38644.0
04,04,04,"Thu thuần từ hoạt động kinh doanh ngoại tệ, vàng và chứng khoán",1.054.125,512.301,,1054125.0,512301.0
05,05,05,Chi phí khác,(272.811),(810.668),,-272811.0,-810668.0
06,06,06,"Tiền thu các khoản nợ đã được xử lý xóa, bù đắp bằng nguồn rủi ro",586.697,166.899,,586697.0,166899.0
07,07,07,"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",(1.379.260),(1.265.107),,-1379260.0,-1265107.0
08,08,08,Tiền thuế thu nhập doanh nghiệp thực nộp trong năm,(27.700),(51.879),,-27700.0,-51879.0
,,,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đối về tài sản và nợ hoạt động,2.716.736,1.312.557,,2716736.0,1312557.0
,,,Những thay đối về tài sản hoạt động,9.228.965,5.553.549,,9228965.0,5553549.0
09,09,09,Giảm tiền gửi và cho vay các TCTD khác,4.465.614,5.279.130,,4465614.0,5279130.0
10,10,10,Giảm/(tăng) các khoản về kinh doanh chứng khoán,15.975.910,(4.625.179),,15975910.0,-4625179.0
12,12,12,(Tăng)/giảm các khoản cho vay khách hàng,(7.022.307),562.273,,-7022307.0,562273.0
13,13,13,"Tăng nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư",(1.847.412),(549.028),,-1847412.0,-549028.0
14,14,14,(Tăng)/giảm về tài sản hoạt động khác,(2.342.840),4.886.353,,-2342840.0,4886353.0
,,,Những thay đối về nợ hoạt động,(11.829.997),(7.436.165),,-11829997.0,-7436165.0
15,15,15,(Giảm)/tăng các khoản nợ Chính phủ và NHNN,(641.421),4.985.160,,-641421.0,4985160.0
16,16,16,Giảm tiền gửi và vay từ các TCTD khác,(6.863.148),(9.824.014),,-6863148.0,-9824014.0
17,17,17,Giảm tiền gửi của khách hàng,(5.028.883),(2.126.348),,-5028883.0,-2126348.0
18,18,18,Tăng/(giảm) phát hành giấy tờ có giá,920.716,(357.669),,920716.0,-357669.0
19,19,19,"Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",(137.000),(2.751),,-137000.0,-2751.0
20,20,20,(Giảm)/tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,(112.394),76.882,,-112394.0,76882.0
21,21,21,Tăng/(giảm) khác về nợ hoạt động,32.651,(184.927),,32651.0,-184927.0
22,22,22,Chi từ các quỹ của TCTD,(518),(2.498),,-518.0,-2498.0
I,I,I,LU'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNG KINH DOANH,115.704,(570.059),,115704.0,-570059.0
