row_label_raw,row_label_full,col_0,1/1/2017Giá trị ghi sổ và số có khả năng trả nợ VND,Biến động tăng trong năm VND,Biến động giảm trong năm VND,31/12/2017Giá trị ghi sổ và số có khả năng trả nợ VND,numeric__1/1/2017Giá trị ghi sổ và số có khả năng trả nợ VND,numeric__Biến động tăng trong năm VND,numeric__Biến động giảm trong năm VND,numeric__31/12/2017Giá trị ghi sổ và số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,-,5.000.000.000,-,5.000.000.000,,5000000000.0,,5000000000.0
Vay dài hạn đến hạn trả (b),Vay dài hạn đến hạn trả (b),Vay dài hạn đến hạn trả (b),57.689.480.000,165.518.000.000,(108.689.480.000),114.518.000.000,57689480000.0,165518000000.0,-108689480000.0,114518000000.0
,,,57.689.480.000,170.518.000.000,(108.689.480.000),119.518.000.000,57689480000.0,170518000000.0,-108689480000.0,119518000000.0
