row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2017 VND,1/1/2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__1/1/2017 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,1.986.632.759.358,1.792.432.728.397,200.0,,1986632759358.0,1792432728397.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,53.000.000,-,210.0,,53000000.0,
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,,53.000.000,-,216.0,,53000000.0,
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,1.201.903.531.492,1.215.129.401.911,220.0,,1201903531492.0,1215129401911.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,8,1.190.951.862.741,1.204.039.352.619,221.0,8.0,1190951862741.0,1204039352619.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,1.924.592.760.668,1.766.478.000.182,222.0,,1924592760668.0,1766478000182.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(733.640.897.927),(562.438.647.563),223.0,,-733640897927.0,-562438647563.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,9,10.951.668.751,11.090.049.292,227.0,9.0,10951668751.0,11090049292.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,15.967.317.250,14.281.802.663,228.0,,15967317250.0,14281802663.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(5.015.648.499),(3.191.753.371),229.0,,-5015648499.0,-3191753371.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,74.854.105.315,11.150.787.591,240.0,,74854105315.0,11150787591.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,10,74.854.105.315,11.150.787.591,242.0,10.0,74854105315.0,11150787591.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,112.231.665.142,104.799.316.472,250.0,,112231665142.0,104799316472.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,252,5(b),112.076.665.142,104.644.316.472,252.0,,112076665142.0,104644316472.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,5(c),155.000.000,155.000.000,253.0,,155000000.0,155000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,597.590.457.409,461.353.222.423,260.0,,597590457409.0,461353222423.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,11,597.590.457.409,461.353.222.423,261.0,11.0,597590457409.0,461353222423.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,2.479.002.339.512,2.397.437.897.419,270.0,,2479002339512.0,2397437897419.0
