row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,298.484.309.043,311.220.675.911,298484309043.0,311220675911.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,59.696.861.809,62.244.135.182,59696861809.0,62244135182.0
Ảnh hưởng của các mức thuế suất ưu đãi và các mức thuế suất khác áp dụng tại các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi và các mức thuế suất khác áp dụng tại các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi và các mức thuế suất khác áp dụng tại các công ty con,(13.378.664.194),(6.692.403.460),-13378664194.0,-6692403460.0
"Miễn thuế, giảm thuế","Miễn thuế, giảm thuế","Miễn thuế, giảm thuế",(11.591.068.709),(6.669.830.319),-11591068709.0,-6669830319.0
Ảnh hưởng của chi phí không được khấu trừ thuế,Ảnh hưởng của chi phí không được khấu trừ thuế,Ảnh hưởng của chi phí không được khấu trừ thuế,912.043.858,983.070.084,912043858.0,983070084.0
Ảnh hưởng của thu nhập không bị tính thuế,Ảnh hưởng của thu nhập không bị tính thuế,Ảnh hưởng của thu nhập không bị tính thuế,(1.320.329.734),(1.453.789.108),-1320329734.0,-1453789108.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,(219.743.098),-,-219743098.0,
Tài sản thuế thu nhập hoãn lại không được ghi nhận,Tài sản thuế thu nhập hoãn lại không được ghi nhận,Tài sản thuế thu nhập hoãn lại không được ghi nhận,(3.317.789),-,-3317789.0,
Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,323.420.560,811.163.583,323420560.0,811163583.0
Do ảnh hưởng của bút toán hợp nhất,Do ảnh hưởng của bút toán hợp nhất,Do ảnh hưởng của bút toán hợp nhất,237.176.497,-,237176497.0,
,,,34.656.379.200,49.222.345.962,34656379200.0,49222345962.0
