row_label_raw,row_label_full,col_0,Giá gốc,Giá gốc_1,numeric__Giá gốc,numeric__Giá gốc_1
,,,31/12/2017VND,1/1/2017VND,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,12.609.311.281,8.161.497.422,12609311281.0,8161497422.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,8.800.000,168.922.000,8800000.0,168922000.0
Hàng hóa,Hàng hóa,Hàng hóa,751.447.110,933.076.166,751447110.0,933076166.0
,,,13.369.558.391,9.263.495.588,13369558391.0,9263495588.0
