row_label_raw,row_label_full,col_0,Mã số,2017 VND,2016 VND,numeric__Mã số,numeric__2017 VND,numeric__2016 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Lợi nhuận trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận trước thuế Điều chỉnh cho các khoản,Lợi nhuận trước thuế Điều chỉnh cho các khoản,01,298.484.309.043,311.220.675.911,1.0,298484309043.0,311220675911.0
Khấu hao và phân bổCác khoản dự phòngLãi chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổCác khoản dự phòngLãi chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,Khấu hao và phân bổCác khoản dự phòngLãi chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,0203040506,197.439.781.603- (135.664.367) (16.302.276.241) 49.628.735.253,177.443.635.734 (4.065.674.963) (197.188.468) (21.074.229.542) 43.511.499.423,203040506.0,,
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,529.114.885.291,506.838.718.095,8.0,529114885291.0,506838718095.0
Biến động các khoản phải thuBiến động hàng tồn khoBiến động các khoản phải trả và nợ phải trả khácBiến động chi phí trả trước,Biến động các khoản phải thuBiến động hàng tồn khoBiến động các khoản phải trả và nợ phải trả khácBiến động chi phí trả trước,Biến động các khoản phải thuBiến động hàng tồn khoBiến động các khoản phải trả và nợ phải trả khácBiến động chi phí trả trước,,11.385.149.381 (4.106.062.803) 13.133.240.536 (11.560.819.647),(36.829.401.258) 696.921.613 (51.217.688.395) 621.191.065,,,
,,,,537.966.392.758,420.109.741.120,,537966392758.0,420109741120.0
Tiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,Biến động các khoản phải thuBiến động hàng tồn khoBiến động các khoản phải trả và nợ phải trả khácBiến động chi phí trả trước > Tiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,Tiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,141517,(41.570.625.050) (40.844.725.539) (27.811.551.260),(32.107.383.407) (50.141.331.188) (24.348.576.985),141517.0,,
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Biến động các khoản phải thuBiến động hàng tồn khoBiến động các khoản phải trả và nợ phải trả khácBiến động chi phí trả trước > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,427.739.490.909,313.512.449.540,20.0,427739490909.0,313512449540.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chi mua sắm tài sản cố định và tài sản dài hạn khácTiền thu từ thanh lý tài sản cố định và tài sản dài hạn khácTiền chi mua các công cụ nợ của các đơn vị khácTiền thu từ bán lại các công cụ nợ của các đơn vị khácTiền chi đầu tư góp vốn vào các đơn vị khácTiền thu hồi đầu tư góp vốn vào các đơn vị khácTiền thu lãi tiền gửi và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm tài sản cố định và tài sản dài hạn khácTiền thu từ thanh lý tài sản cố định và tài sản dài hạn khácTiền chi mua các công cụ nợ của các đơn vị khácTiền thu từ bán lại các công cụ nợ của các đơn vị khácTiền chi đầu tư góp vốn vào các đơn vị khácTiền thu hồi đầu tư góp vốn vào các đơn vị khácTiền thu lãi tiền gửi và cổ tức,Tiền chi mua sắm tài sản cố định và tài sản dài hạn khácTiền thu từ thanh lý tài sản cố định và tài sản dài hạn khácTiền chi mua các công cụ nợ của các đơn vị khácTiền thu từ bán lại các công cụ nợ của các đơn vị khácTiền chi đầu tư góp vốn vào các đơn vị khácTiền thu hồi đầu tư góp vốn vào các đơn vị khácTiền thu lãi tiền gửi và cổ tức,21222324252627,(385.077.478.343) 12.768.996.377 (16.828.280.169) - (4.222.500.000) - 12.843.171.025,(456.694.448.384) 469.806.865 - 46.198.928.229 (183.600.000.000) 128.221.716.000 21.473.058.207,21222324252627.0,,
