row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2017 VND,1/1/2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__1/1/2017 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),100,,492.369.580.154,605.005.169.022,100.0,,492369580154.0,605005169022.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,212.263.826.089,331.452.487.098,110.0,4.0,212263826089.0,331452487098.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,106.190.044.298,86.933.677.314,111.0,,106190044298.0,86933677314.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,106.073.781.791,244.518.809.784,112.0,,106073781791.0,244518809784.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,49.155.299.613,32.327.019.444,120.0,,49155299613.0,32327019444.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,5(a),49.155.299.613,32.327.019.444,123.0,,49155299613.0,32327019444.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,155.425.057.342,130.269.427.359,130.0,,155425057342.0,130269427359.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,127.310.661.484,112.860.391.893,131.0,6.0,127310661484.0,112860391893.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,9.394.685.544,6.230.265.391,132.0,,9394685544.0,6230265391.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,,19.669.272.685,12.128.332.446,136.0,,19669272685.0,12128332446.0
Dự phòng các khoản phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng các khoản phải thu ngắn hạn khó đòi,Dự phòng các khoản phải thu ngắn hạn khó đòi,137,,(949.562.371),(949.562.371),137.0,,-949562371.0,-949562371.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,7,13.369.558.391,9.263.495.588,140.0,7.0,13369558391.0,9263495588.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,13.369.558.391,9.263.495.588,141.0,,13369558391.0,9263495588.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,62.155.838.719,101.692.739.533,150.0,,62155838719.0,101692739533.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,,4.874.503.041,4.356.051.516,151.0,,4874503041.0,4356051516.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,13(a),57.279.316.973,97.283.589.769,152.0,,57279316973.0,97283589769.0
Thuế và các khoản khác phải thu Nhà nước,TÀI SẢN > Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,153,13(a),2.018.705,53.098.248,153.0,,2018705.0,53098248.0
