row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,01,24,1.302.882.705.987,1.082.173.951.147,1.0,24.0,1302882705987.0,1082173951147.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,11,,895.119.284.963,686.343.563.988,11.0,,895119284963.0,686343563988.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,407.763.421.024,395.830.387.159,20.0,,407763421024.0,395830387159.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,25,10.460.812.513,17.455.543.632,21.0,25.0,10460812513.0,17455543632.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,26,49.909.240.771,43.812.651.138,22.0,26.0,49909240771.0,43812651138.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,49.628.735.253,43.511.499.423,23.0,,49628735253.0,43511499423.0
Phần lãi trong công ty liên kết,Phần lãi trong công ty liên kết,Phần lãi trong công ty liên kết,24,,5.851.648.670,5.681.295.542,24.0,,5851648670.0,5681295542.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,27,14.864.655.867,11.067.480.588,25.0,27.0,14864655867.0,11067480588.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,28,60.881.426.069,53.439.170.436,26.0,28.0,60881426069.0,53439170436.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,298.420.559.500,310.647.924.171,30.0,,298420559500.0,310647924171.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,29,1.290.472.574,836.659.256,31.0,29.0,1290472574.0,836659256.0
Chi phí khác,Chi phí khác,Chi phí khác,32,30,1.226.723.031,263.907.516,32.0,30.0,1226723031.0,263907516.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,63.749.543,572.751.740,40.0,,63749543.0,572751740.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,298.484.309.043,311.220.675.911,50.0,,298484309043.0,311220675911.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,32,34.656.379.200,49.222.345.962,51.0,32.0,34656379200.0,49222345962.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),60,,263.827.929.843,261.998.329.949,60.0,,263827929843.0,261998329949.0
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,,,,,
Cổ đông của công ty mẹ,Phân bổ cho: > Cổ đông của công ty mẹ,Cổ đông của công ty mẹ,61,,237.278.566.793,251.282.298.636,61.0,,237278566793.0,251282298636.0
Cổ đông không kiểm soát,Phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,26.549.363.050,10.716.031.313,62.0,,26549363050.0,10716031313.0
,,,,,,Đã điều chỉnh lại,,,,
Lãi cơ bản trên cổ phiếu,Phân bổ cho: > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,33,4.261,4.531,70.0,33.0,4261.0,4531.0
