row_label_raw,row_label_full,STT,Khoản mục,Mã số,Số đã báo cáo,Số trình bày lại,Chênh lệch,Ghi chú,numeric__Khoản mục,numeric__Mã số,numeric__Số đã báo cáo,numeric__Số trình bày lại,numeric__Chênh lệch,numeric__Ghi chú
,,,,,VND,VND,VND,,,,,,,
Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020,,,,,,
1,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020 > 1,1,"Phải trả, phải nộp ngắn hạn khác",319,51.769.102.322,57.236.200.322,5.467.098.000,<1>,,319.0,51769102322.0,57236200322.0,5467098000.0,
2,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020 > 2,2,Thuế và các khoản phải nộp Nhà nước,313,2.581.146.260,1.487.726.660,(1.093.419.600),,,313.0,2581146260.0,1487726660.0,-1093419600.0,
3,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020 > 3,3,Lợi nhuận sau thuế chưa phân phối,421,367.828.282.791,363.454.604.391,(4.373.678.400),<1>,,421.0,367828282791.0,363454604391.0,-4373678400.0,
4,Băng cân đối kế toán tại ngày 31 tháng 12 năm 2020 > 4,4,- LNST chưa phân phối năm nay,421b,213.824.197.327,209.450.518.927,(4.373.678.400),<1>,,,213824197327.0,209450518927.0,-4373678400.0,
Báo cáo lưu chuyển tiền tệ năm 2020,Báo cáo lưu chuyển tiền tệ năm 2020,Báo cáo lưu chuyển tiền tệ năm 2020,Báo cáo lưu chuyển tiền tệ năm 2020,Báo cáo lưu chuyển tiền tệ năm 2020,Báo cáo lưu chuyển tiền tệ năm 2020,Báo cáo lưu chuyển tiền tệ năm 2020,Báo cáo lưu chuyển tiền tệ năm 2020,Báo cáo lưu chuyển tiền tệ năm 2020,,,,,,
1,Báo cáo lưu chuyển tiền tệ năm 2020 > 1,1,"Tăng/(giảm) các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,17.634.960.047,12.167.862.047,5.467.098.000,<1>,,11.0,17634960047.0,12167862047.0,5467098000.0,
