row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,VND,VND,,
Công ty TNHH Pruksa International (*),Công ty TNHH Pruksa International (*),Công ty TNHH Pruksa International (*),51.822.120.000,52.541.118.000,51822120000.0,52541118000.0
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,-,4.668.153.972,,4668153972.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,5.864.150,26.928.350,5864150.0,26928350.0
Cộng,Cộng,Cộng,51.827.984.150,57.236.200.322,51827984150.0,57236200322.0
