row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,243.475.000.000,243.475.000.000,164.938.446.200,299.168.519.000,109.244.927.200,109.244.927.200,243475000000.0,243475000000.0,164938446200.0,299168519000.0,109244927200.0,109244927200.0
Công ty TNHH Pruksa Việt Nam (i),Công ty TNHH Pruksa Việt Nam (i),Công ty TNHH Pruksa Việt Nam (i),243.475.000.000,243.475.000.000,6.000.000.000,249.475.000.000,-,-,243475000000.0,243475000000.0,6000000000.0,249475000000.0,,
Ngân hàng TMCP Tiên Phong - CN Thăng Long (ii),Ngân hàng TMCP Tiên Phong - CN Thăng Long (ii),Ngân hàng TMCP Tiên Phong - CN Thăng Long (ii),-,-,87.894.284.000,49.693.519.000,38.200.765.000,38.200.765.000,,,87894284000.0,49693519000.0,38200765000.0,38200765000.0
Ngân hàng TMCP Kỹ Thương Việt Nam - CN Hải Phòng (iii),Ngân hàng TMCP Kỹ Thương Việt Nam - CN Hải Phòng (iii),Ngân hàng TMCP Kỹ Thương Việt Nam - CN Hải Phòng (iii),-,-,71.044.162.200,-,71.044.162.200,71.044.162.200,,,71044162200.0,,71044162200.0,71044162200.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,-,-,213.475.000.000,54.000.000.000,159.475.000.000,159.475.000.000,,,213475000000.0,54000000000.0,159475000000.0,159475000000.0
Công ty TNHH Pruksa Việt Nam (i),Công ty TNHH Pruksa Việt Nam (i),Công ty TNHH Pruksa Việt Nam (i),-,-,213.475.000.000,54.000.000.000,159.475.000.000,159.475.000.000,,,213475000000.0,54000000000.0,159475000000.0,159475000000.0
Cộng,Cộng,Cộng,243.475.000.000,243.475.000.000,378.413.446.200,353.168.519.000,268.719.927.200,268.719.927.200,243475000000.0,243475000000.0,378413446200.0,353168519000.0,268719927200.0,268719927200.0
