row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Thuế TNDN phải nộp cho năm hiện tại,Thuế TNDN phải nộp cho năm hiện tại,Thuế TNDN phải nộp cho năm hiện tại,Thuế TNDN phải nộp cho năm hiện tại,Thuế TNDN phải nộp cho năm hiện tại,,
Lợi nhuận trước thuế,Thuế TNDN phải nộp cho năm hiện tại > Lợi nhuận trước thuế,Lợi nhuận trước thuế,39.082.631.383,223.069.639.984,39082631383.0,223069639984.0
Hoạt động kinh doanh chính,Thuế TNDN phải nộp cho năm hiện tại > Hoạt động kinh doanh chính,Hoạt động kinh doanh chính,39.082.631.383,223.069.639.984,39082631383.0,223069639984.0
Điều chỉnh cho thu nhập chịu thuế,Thuế TNDN phải nộp cho năm hiện tại > Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,(7.068.971.517),(176.842.426.697),-7068971517.0,-176842426697.0
Trừ: Thu nhập không chịu thuế (*),Thuế TNDN phải nộp cho năm hiện tại > Trừ: Thu nhập không chịu thuế (*),Trừ: Thu nhập không chịu thuế (*),(11.327.521.445),(182.346.895.739),-11327521445.0,-182346895739.0
Cộng: Các khoản chi phí không được khấu trừ,Thuế TNDN phải nộp cho năm hiện tại > Cộng: Các khoản chi phí không được khấu trừ,Cộng: Các khoản chi phí không được khấu trừ,4.258.549.928,5.504.469.042,4258549928.0,5504469042.0
Thu nhập chịu thuế,Thuế TNDN phải nộp cho năm hiện tại > Thu nhập chịu thuế,Thu nhập chịu thuế,32.013.659.866,46.227.213.287,32013659866.0,46227213287.0
Thuế suất thông thường,Thuế TNDN phải nộp cho năm hiện tại > Thuế suất thông thường,Thuế suất thông thường,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp,Thuế TNDN phải nộp cho năm hiện tại > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,6.402.731.973,9.245.442.657,6402731973.0,9245442657.0
Hoạt động kinh doanh chính,Thuế TNDN phải nộp cho năm hiện tại > Hoạt động kinh doanh chính,Hoạt động kinh doanh chính,6.402.731.973,9.245.442.657,6402731973.0,9245442657.0
Chi phí thuế thu nhập hiện hành năm nay,Thuế TNDN phải nộp cho năm hiện tại > Chi phí thuế thu nhập hiện hành năm nay,Chi phí thuế thu nhập hiện hành năm nay,6.402.731.973,9.245.442.657,6402731973.0,9245442657.0
Chi phí thuế thu nhập hiện hành năm trước,Chi phí thuế thu nhập hiện hành năm trước,Chi phí thuế thu nhập hiện hành năm trước,-,-,,
Chi phí thuế thu nhập hiện hành,Chi phí thuế thu nhập hiện hành năm trước > Chi phí thuế thu nhập hiện hành,Chi phí thuế thu nhập hiện hành,6.402.731.973,9.245.442.657,6402731973.0,9245442657.0
