row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
,,,VND,VND,VND,VND,,,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,56.628.709.801,56.628.709.801,17.719.634.220,17.719.634.220,56628709801.0,56628709801.0,17719634220.0,17719634220.0
"DongFeng Commercial Vehicle Co., Ltd","DongFeng Commercial Vehicle Co., Ltd","DongFeng Commercial Vehicle Co., Ltd",53.443.710.001,53.443.710.001,15.628.712.000,15.628.712.000,53443710001.0,53443710001.0,15628712000.0,15628712000.0
Công ty CP Ô tô chuyên dùng Tuấn Phương,Công ty CP Ô tô chuyên dùng Tuấn Phương,Công ty CP Ô tô chuyên dùng Tuấn Phương,-,-,771.000.000,771.000.000,,,771000000.0,771000000.0
Công ty TNHH Vận tải Xây dựng Thịnh An Phát,Công ty TNHH Vận tải Xây dựng Thịnh An Phát,Công ty TNHH Vận tải Xây dựng Thịnh An Phát,570.000.000,570.000.000,-,-,570000000.0,570000000.0,,
"Shiyan Pingyun Industrial and Trade Co., Ltd","Shiyan Pingyun Industrial and Trade Co., Ltd","Shiyan Pingyun Industrial and Trade Co., Ltd",1.118.839.800,1.118.839.800,1.131.922.220,1.131.922.220,1118839800.0,1118839800.0,1131922220.0,1131922220.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,1.496.160.000,1.496.160.000,188.000.000,188.000.000,1496160000.0,1496160000.0,188000000.0,188000000.0
Cộng,Cộng,Cộng,56.628.709.801,56.628.709.801,17.719.634.220,17.719.634.220,56628709801.0,56628709801.0,17719634220.0,17719634220.0
