row_label_raw,row_label_full,col_0,Mã số,2017 VND,2016 VND,numeric__Mã số,numeric__2017 VND,numeric__2016 VND
LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,3.167.652.191.375,2.621.864.401.128,1.0,3167652191375.0,2621864401128.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,47.596.534.352,45.464.450.213,2.0,47596534352.0,45464450213.0
Các khoản dự phòng,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,2.895.285.836,9.503.958.579,3.0,2895285836.0,9503958579.0
Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,45.502.462,26.357.930,4.0,45502462.0,26357930.0
(Lãi)/lỗ từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > (Lãi)/lỗ từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,(Lãi)/lỗ từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,05,(250.000.000),1.726.020.769,5.0,-250000000.0,1726020769.0
"Thu nhập lãi, lợi nhuận phân phối và thu nhập khác từ các hoạt động đầu tư","LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Thu nhập lãi, lợi nhuận phân phối và thu nhập khác từ các hoạt động đầu tư","Thu nhập lãi, lợi nhuận phân phối và thu nhập khác từ các hoạt động đầu tư",05,(3.170.037.390.868),(2.891.333.787.157),5.0,-3170037390868.0,-2891333787157.0
Chi phí lãi vay,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay,Chi phí lãi vay,06,68.888.085.335,61.931.658.334,6.0,68888085335.0,61931658334.0
Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,116.790.208.492,(150.816.940.204),8.0,116790208492.0,-150816940204.0
Biến động các khoản phải thu và các tài sản ngắn hạn khác,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu và các tài sản ngắn hạn khác,Biến động các khoản phải thu và các tài sản ngắn hạn khác,09,(108.311.200.136),(89.575.534.425),9.0,-108311200136.0,-89575534425.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,(76.205.426.072),(14.532.541.650),10.0,-76205426072.0,-14532541650.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,(1.285.205.081.531),120.547.947.949,11.0,-1285205081531.0,120547947949.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,10.782.450.430,772.568.899,12.0,10782450430.0,772568899.0
,,,,(1.342.149.048.817),(133.604.499.431),,-1342149048817.0,-133604499431.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(66.223.562.694),(61.342.661.027),14.0,-66223562694.0,-61342661027.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(83.221.652.715),(66.057.681.306),15.0,-83221652715.0,-66057681306.0
Lưu chuyển tiền thuần từ các hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ các hoạt động kinh doanh,Lưu chuyển tiền thuần từ các hoạt động kinh doanh,20,(1.491.594.264.226),(261.004.841.764),20.0,-1491594264226.0,-261004841764.0
