row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,01,24,9.521.084.183.896,10.032.147.674.239,1.0,24.0,9521084183896.0,10032147674239.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,24,68.677.135.504,48.158.301.706,2.0,24.0,68677135504.0,48158301706.0
Doanh thu thuần (10 = 01 - 02),Doanh thu thuần (10 = 01 - 02),Doanh thu thuần (10 = 01 - 02),10,24,9.452.407.048.392,9.983.989.372.533,10.0,24.0,9452407048392.0,9983989372533.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,25,7.062.076.162.048,7.903.907.443.330,11.0,25.0,7062076162048.0,7903907443330.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,2.390.330.886.344,2.080.081.929.203,20.0,,2390330886344.0,2080081929203.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,26,3.170.470.210.374,2.892.135.160.332,21.0,26.0,3170470210374.0,2892135160332.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,27,69.160.221.799,62.410.130.203,22.0,27.0,69160221799.0,62410130203.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,68.888.085.335,61.931.658.334,23.0,,68888085335.0,61931658334.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,28,2.060.648.420.988,1.915.086.900.586,25.0,28.0,2060648420988.0,1915086900586.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,29,263.326.500.032,371.593.863.165,26.0,29.0,263326500032.0,371593863165.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,3.167.665.953.899,2.623.126.195.581,30.0,,3167665953899.0,2623126195581.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,365.472.425,494.671.696,31.0,,365472425.0,494671696.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,379.234.949,1.756.466.149,32.0,,379234949.0,1756466149.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,(13.762.524),(1.261.794.453),40.0,,-13762524.0,-1261794453.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,3.167.652.191.375,2.621.864.401.128,50.0,,3167652191375.0,2621864401128.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,31,88.832.020.774,47.099.875.223,51.0,31.0,88832020774.0,47099875223.0
Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,52,31,1.123.154.577,(23.653.346.445),52.0,31.0,1123154577.0,-23653346445.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,3.077.697.016.024,2.598.417.872.350,60.0,,3077697016024.0,2598417872350.0
