row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",26.395.430.914,11.282.764.303,26395430914.0,11282764303.0
Lãi do đánh giá chênh lệch tỷ giá,Lãi do đánh giá chênh lệch tỷ giá,Lãi do đánh giá chênh lệch tỷ giá,9.168.040.245,2.941.017,9168040245.0,2941017.0
Lãi từ chuyển nhượng chứng khoán kinh doanh,Lãi từ chuyển nhượng chứng khoán kinh doanh,Lãi từ chuyển nhượng chứng khoán kinh doanh,24.719.255.509,29.016.168.982,24719255509.0,29016168982.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,60.282.726.668,40.301.874.302,60282726668.0,40301874302.0
