row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",4.611.835.307,3.368.732.446,4611835307.0,3368732446.0
Chi phí giải phóng mặt bằng,Chi phí giải phóng mặt bằng,Chi phí giải phóng mặt bằng,3.721.784.374,7.146.574.745,3721784374.0,7146574745.0
Chi phí sửa chữa và thuê cơ sở hạ tầng,Chi phí sửa chữa và thuê cơ sở hạ tầng,Chi phí sửa chữa và thuê cơ sở hạ tầng,6.702.514.392,2.517.108.732,6702514392.0,2517108732.0
Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,6.226.910.928,8.128.396.363,6226910928.0,8128396363.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,21.263.045.001,21.160.812.286,21263045001.0,21160812286.0
