row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Trích trước chi phí xây dựng và tiền sử dụng đấtcủa các dự án bất động sản đã bàn giao,Trích trước chi phí xây dựng và tiền sử dụng đấtcủa các dự án bất động sản đã bàn giao,Trích trước chi phí xây dựng và tiền sử dụng đấtcủa các dự án bất động sản đã bàn giao,835.019.809.627,750.758.522.811,835019809627.0,750758522811.0
- Dự án An Khánh – An Thượng,- Dự án An Khánh – An Thượng,- Dự án An Khánh – An Thượng,418.487.589.872,305.876.262.046,418487589872.0,305876262046.0
- Dự án Hà Đô Centrosa Garden,- Dự án Hà Đô Centrosa Garden,- Dự án Hà Đô Centrosa Garden,161.868.582.325,163.186.619.325,161868582325.0,163186619325.0
"- Dự án nhà ở Quận 12, thành phốHồ Chí Minh","- Dự án nhà ở Quận 12, thành phốHồ Chí Minh","- Dự án nhà ở Quận 12, thành phốHồ Chí Minh",140.052.284.410,140.052.284.410,140052284410.0,140052284410.0
- Khu biệt thự Sư Vạn Hạnh,- Khu biệt thự Sư Vạn Hạnh,- Khu biệt thự Sư Vạn Hạnh,103.457.143.456,130.489.147.466,103457143456.0,130489147466.0
"- Dự án chung cư CC1 Dịch Vọng, Hà Nội","- Dự án chung cư CC1 Dịch Vọng, Hà Nội","- Dự án chung cư CC1 Dịch Vọng, Hà Nội",7.843.113.423,7.843.113.423,7843113423.0,7843113423.0
- Dự án nhà N10 khu đô thị mới Dịch Vọng,- Dự án nhà N10 khu đô thị mới Dịch Vọng,- Dự án nhà N10 khu đô thị mới Dịch Vọng,3.311.096.141,3.311.096.141,3311096141.0,3311096141.0
Trích trước chi phí xây dựng tài sản,Trích trước chi phí xây dựng tài sản,Trích trước chi phí xây dựng tài sản,15.697.768.795,26.720.021.536,15697768795.0,26720021536.0
Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,17.398.063.543,25.693.378.049,17398063543.0,25693378049.0
Các chi phí phải trả ngắn hạn khác,Các chi phí phải trả ngắn hạn khác,Các chi phí phải trả ngắn hạn khác,6.834.588.640,12.398.659.747,6834588640.0,12398659747.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,874.950.230.605,815.570.582.143,874950230605.0,815570582143.0
