row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn hoạt động sản xuất và kinh doanh điện,Giá vốn hoạt động sản xuất và kinh doanh điện,Giá vốn hoạt động sản xuất và kinh doanh điện,630.173.089.098,606.618.755.373,630173089098.0,606618755373.0
Giá vốn hoạt động kinh doanh bất động sản,Giá vốn hoạt động kinh doanh bất động sản,Giá vốn hoạt động kinh doanh bất động sản,251.103.699.928,124.214.953.853,251103699928.0,124214953853.0
Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,11.978.593.938,208.068.523.171,11978593938.0,208068523171.0
Giá vốn hoạt động kinh doanh khách sạn,Giá vốn hoạt động kinh doanh khách sạn,Giá vốn hoạt động kinh doanh khách sạn,63.418.639.972,46.933.678.565,63418639972.0,46933678565.0
"Giá vốn hoạt động cho thuê, quản lý bất động sản và các hoạt động khác","Giá vốn hoạt động cho thuê, quản lý bất động sản và các hoạt động khác","Giá vốn hoạt động cho thuê, quản lý bất động sản và các hoạt động khác",170.251.597.367,180.518.310.191,170251597367.0,180518310191.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.126.925.620.303,1.166.354.221.153,1126925620303.0,1166354221153.0
