row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,7.375.981.005.461,7.228.748.133.445,,,7375981005461.0,7228748133445.0
410,410,410,I. Vốn chủ sở hữu,23,7.375.981.005.461,7.228.748.133.445,,23.0,7375981005461.0,7228748133445.0
411,411,411,1. Vốn cổ phần đã phát hành,,3.363.315.290.000,3.057.568.410.000,,,3363315290000.0,3057568410000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.363.315.290.000,3.057.568.410.000,,,3363315290000.0,3057568410000.0
412,412,412,2. Thặng dư vốn cổ phần,,374.867.728.679,374.867.728.679,,,374867728679.0,374867728679.0
414,414,414,3. Vốn khác của chủ sở hữu,,287.862.064.814,287.862.064.814,,,287862064814.0,287862064814.0
417,417,417,4. Chênh lệch tỷ giá hối đoái,,(234.837.634.504),(221.042.249.018),,,-234837634504.0,-221042249018.0
418,418,418,5. Quỹ đầu tư phát triển,,23.516.835.886,23.516.835.886,,,23516835886.0,23516835886.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,2.283.896.955.873,2.394.212.376.883,,,2283896955873.0,2394212376883.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,1.935.587.076.383,1.729.134.345.792,,,1935587076383.0,1729134345792.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,348.309.879.490,665.078.031.091,,,348309879490.0,665078031091.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,,1.277.359.764.713,1.311.762.966.201,,,1277359764713.0,1311762966201.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,13.849.363.319.491,14.438.351.768.092,,,13849363319491.0,14438351768092.0
