row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.473.382.314.030,7.209.603.634.647,,,6473382314030.0,7209603634647.0
310,310,310,I. Nợ ngắn hạn,,2.139.900.369.213,2.328.692.228.742,,,2139900369213.0,2328692228742.0
311,311,311,1. Phải trả người bán ngắn hạn,17,40.447.600.348,75.505.527.986,,17.0,40447600348.0,75505527986.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,18.826.441.781,303.868.173.879,,,18826441781.0,303868173879.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,103.177.538.636,95.417.510.982,,18.0,103177538636.0,95417510982.0
314,314,314,4. Phải trả người lao động,,32.502.669.524,30.703.411.337,,,32502669524.0,30703411337.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,874.950.230.605,815.570.582.143,,19.0,874950230605.0,815570582143.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,4.281.468.867,7.052.607.353,,,4281468867.0,7052607353.0
319,319,319,7. Phải trả ngắn hạn khác,20,170.272.699.350,317.723.037.308,,20.0,170272699350.0,317723037308.0
320,320,320,8. Vay ngắn hạn,21,630.955.887.983,625.124.875.681,,21.0,630955887983.0,625124875681.0
321,321,321,9. Dự phòng phải trả ngắn hạn,34.2,209.109.224.474,-,,342.0,209109224474.0,
322,322,322,"10. Quỹ khen thưởng, phúc lợi",22,55.376.607.645,57.726.502.073,,22.0,55376607645.0,57726502073.0
330,330,330,II. Nợ dài hạn,,4.333.481.944.817,4.880.911.405.905,,,4333481944817.0,4880911405905.0
333,333,333,1. Chi phí phải trả dài hạn,,852.736.112,-,,,852736112.0,
336,336,336,2. Doanh thu chưa thực hiện dài hạn,,-,375.542.400,,,,375542400.0
337,337,337,3. Phải trả dài hạn khác,20,15.425.150.058,11.757.751.386,,20.0,15425150058.0,11757751386.0
338,338,338,4. Vay dài hạn,21,4.253.054.173.685,4.800.919.759.838,,21.0,4253054173685.0,4800919759838.0
341,341,341,5. Thuế thu nhập hoãn lại phải trả,30.3,64.149.884.962,67.858.352.281,,303.0,64149884962.0,67858352281.0
