row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
Dự án khu đô thị mới Dịch Vọng,Dự án khu đô thị mới Dịch Vọng,Dự án khu đô thị mới Dịch Vọng,54.649.406.173,54.649.406.173,-,-,54649406173.0,54649406173.0,,
Dự án Bảo Đại,Dự án Bảo Đại,Dự án Bảo Đại,36.910.628.928,36.910.628.928,36.910.628.928,36.910.628.928,36910628928.0,36910628928.0,36910628928.0,36910628928.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,91.560.035.101,91.560.035.101,36.910.628.928,36.910.628.928,91560035101.0,91560035101.0,36910628928.0,36910628928.0
