row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Số đầu năm_2,Trong năm,Trong năm_1,Số cuối năm,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2,numeric__Trong năm,numeric__Trong năm_1,numeric__Số cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
,,,Giá trị,Tăng,Giảm,Chênh lệch tỷ giá,Chênh lệch tỷ giá,Giá trị,,,,,,
Vay,Vay,Vay,1.819.698.299.438,493.688.175.000,(315.671.858.217),(18.124.138.698),(18.124.138.698),1.979.590.477.523,1819698299438.0,493688175000.0,-315671858217.0,-18124138698.0,-18124138698.0,1979590477523.0
