row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VND Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VND Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VND Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VND Giá trị có thể thu hồi
Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,,,,
Công ty Cổ phần Vận tải Quốc Việt,Đối tượng nợ > Công ty Cổ phần Vận tải Quốc Việt,Công ty Cổ phần Vận tải Quốc Việt,14.152.032.624,-,14.019.963.009,-,14152032624.0,,14019963009.0,
Công ty Cổ phần Vận tải biển Anh Vũ,Đối tượng nợ > Công ty Cổ phần Vận tải biển Anh Vũ,Công ty Cổ phần Vận tải biển Anh Vũ,3.107.173.553,932.152.066,,,3107173553.0,932152066.0,,
"Vitol Asia Pte., Ltd","Đối tượng nợ > Vitol Asia Pte., Ltd","Vitol Asia Pte., Ltd",2.030.461.950,-,1.987.493.850,-,2030461950.0,,1987493850.0,
Navig8 Pool Inc,Đối tượng nợ > Navig8 Pool Inc,Navig8 Pool Inc,-,-,615.354.750,-,,,615354750.0,
Đối tượng khác,Đối tượng nợ > Đối tượng khác,Đối tượng khác,1.259.749.859,-,1.438.723.204,-,1259749859.0,,1438723204.0,
,,,20.549.417.986,932.152.066,18.061.534.813,-,20549417986.0,932152066.0,18061534813.0,
