row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Mua hàng > Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,356.439.897.279,227.333.878.939,356439897279.0,227333878939.0
Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Mua hàng > Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,51.750.169.487,6.735.215.072,51750169487.0,6735215072.0
Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Mua hàng > Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,23.928.978.031,18.747.140.554,23928978031.0,18747140554.0
Công ty bảo hiểm PVI Phía Nam,Mua hàng > Công ty bảo hiểm PVI Phía Nam,Công ty bảo hiểm PVI Phía Nam,18.475.560.911,17.000.052.834,18475560911.0,17000052834.0
Công ty Cổ phần Vận tải Dầu khí Hà Nội,Mua hàng > Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,15.496.893.617,46.050.254.648,15496893617.0,46050254648.0
Công ty Cổ phần Vận tải Nhật Việt,Mua hàng > Công ty Cổ phần Vận tải Nhật Việt,Công ty Cổ phần Vận tải Nhật Việt,9.511.804.731,21.984.370.588,9511804731.0,21984370588.0
Công ty CP Đào tạo Kỹ thuật PVD,Mua hàng > Công ty CP Đào tạo Kỹ thuật PVD,Công ty CP Đào tạo Kỹ thuật PVD,8.540.763.997,-,8540763997.0,
Công ty Công nghiệp tàu thủy Dung Quất,Mua hàng > Công ty Công nghiệp tàu thủy Dung Quất,Công ty Công nghiệp tàu thủy Dung Quất,7.703.980.836,-,7703980836.0,
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Mua hàng > Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,7.399.201.202,4.931.437.987,7399201202.0,4931437987.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Mua hàng > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,6.840.627.285,7.868.831.144,6840627285.0,7868831144.0
Công ty Bảo hiểm Dầu khí Vũng Tàu,Mua hàng > Công ty Bảo hiểm Dầu khí Vũng Tàu,Công ty Bảo hiểm Dầu khí Vũng Tàu,6.789.580.460,-,6789580460.0,
Công ty cảng dịch vụ dầu khí,Mua hàng > Công ty cảng dịch vụ dầu khí,Công ty cảng dịch vụ dầu khí,2.983.069.057,2.639.340.264,2983069057.0,2639340264.0
Công ty Cổ phần Vận tải Dầu khí Đông Dương,Mua hàng > Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,2.341.818.347,2.567.786.667,2341818347.0,2567786667.0
Công ty bảo hiểm PVI Bến Thành,Mua hàng > Công ty bảo hiểm PVI Bến Thành,Công ty bảo hiểm PVI Bến Thành,2.302.119.897,1.428.758.192,2302119897.0,1428758192.0
Liên doanh Việt-Nga Vietsovpetro,Mua hàng > Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,1.271.715.249,1.000.867.122,1271715249.0,1000867122.0
Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Mua hàng > Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,1.199.593.556,13.620.000.389,1199593556.0,13620000389.0
Chỉ phí lãi vay,Chỉ phí lãi vay,Chỉ phí lãi vay,Chỉ phí lãi vay,Chỉ phí lãi vay,,
Tập đoàn Dầu khí Quốc gia Việt Nam,Chỉ phí lãi vay > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,24.372.734.866,16.944.042.220,24372734866.0,16944042220.0
Ngân hàng TMCP Đại Chứng Việt Nam,Chỉ phí lãi vay > Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,22.636.656.643,15.401.583.350,22636656643.0,15401583350.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,,
Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Cổ tức được chia > Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,30.481.350.000,26.417.170.000,30481350000.0,26417170000.0
Công ty PV KEEZ Pte. Ltd.,Cổ tức được chia > Công ty PV KEEZ Pte. Ltd.,Công ty PV KEEZ Pte. Ltd.,4.431.855.390,25.958.374.210,4431855390.0,25958374210.0
Công ty cổ phần Vận tải Dầu khí Hà Nội,Cổ tức được chia > Công ty cổ phần Vận tải Dầu khí Hà Nội,Công ty cổ phần Vận tải Dầu khí Hà Nội,-,22.638.000.000,,22638000000.0
Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Cổ tức được chia > Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,19.400.000.000,17.460.000.000,19400000000.0,17460000000.0
Công ty Cổ phần Vận tải Nhật Việt,Cổ tức được chia > Công ty Cổ phần Vận tải Nhật Việt,Công ty Cổ phần Vận tải Nhật Việt,15.300.000.000,11.220.000.000,15300000000.0,11220000000.0
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Cổ tức được chia > Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,-,859.572.959,,859572959.0
Góp vốn vào công ty con,Góp vốn vào công ty con,Góp vốn vào công ty con,Góp vốn vào công ty con,Góp vốn vào công ty con,,
Công ty Cổ phần Vận tải Nhật Việt,Góp vốn vào công ty con > Công ty Cổ phần Vận tải Nhật Việt,Công ty Cổ phần Vận tải Nhật Việt,51.000.000.000,51.000.000.000,51000000000.0,51000000000.0
