row_label_raw,row_label_full,CHỈ TIÊU,CHỈ TIÊU_1,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU_1,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1.,1.,Tiền thu từ đi vay,33,493.688.175.000,167.352.762.500,,33.0,493688175000.0,167352762500.0
2.,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Tiền trả nợ gốc vay,34,(315.671.858.217),(318.060.679.663),,34.0,-315671858217.0,-318060679663.0
3.,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Cổ tức đã trả cho cổ đông,36,(280.755.932.950),(280.754.430.400),,36.0,-280755932950.0,-280754430400.0
,,,Lưu chuyển tiên thuần từ hoạt động tài chính,40,(102.739.616.167),(431.462.347.563),,40.0,-102739616167.0,-431462347563.0
,,,Lưu chuyển tiên thuần trong năm (50=20+30+40),50,(570.954.564.593),471.383.609.075,,50.0,-570954564593.0,471383609075.0
,,,Tiền và tương đương tiền đầu năm,60,955.762.454.141,484.359.794.468,,60.0,955762454141.0,484359794468.0
,,,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,(7.202.327),19.050.598,,61.0,-7202327.0,19050598.0
,,,Tiền và tương đương tiên cuối năm (70=50+60+61),70,384.800.687.221,955.762.454.141,,70.0,384800687221.0,955762454141.0
