row_label_raw,row_label_full,Số đầu nămVND,Số phải nộp trong nămVND,Số đã thực nộp trong nămVND,Số cuối nămVND,numeric__Số phải nộp trong nămVND,numeric__Số đã thực nộp trong nămVND,numeric__Số cuối nămVND
4.671.592.077,4.671.592.077,4.671.592.077,103.392.753.521,101.095.195.836,6.969.149.762,103392753521.0,101095195836.0,6969149762.0
4.793.085.000,4.793.085.000,4.793.085.000,2.272.590.204,7.065.675.204,-,2272590204.0,7065675204.0,
69.121.360.579,69.121.360.579,69.121.360.579,91.874.522.557,132.633.212.675,28.362.670.461,91874522557.0,132633212675.0,28362670461.0
3.285.774.923,3.285.774.923,3.285.774.923,27.773.366.136,27.022.228.996,4.036.912.063,27773366136.0,27022228996.0,4036912063.0
-,-,-,5.000.000,5.000.000,-,5000000.0,5000000.0,
654.541.496,654.541.496,654.541.496,4.269.934.952,4.783.708.122,140.768.326,4269934952.0,4783708122.0,140768326.0
82.526.354.075,82.526.354.075,82.526.354.075,229.588.167.370,272.605.020.833,39.509.500.612,229588167370.0,272605020833.0,39509500612.0
