row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2022 VND,1/1/2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2022 VND,numeric__1/1/2022 VND
Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),200,,7.424.194.062.002,7.629.035.070.177,200.0,,7424194062002.0,7629035070177.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,192.573.706.896,215.103.634.496,210.0,,192573706896.0,215103634496.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,10(b),192.573.706.896,215.103.634.496,216.0,,192573706896.0,215103634496.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,5.092.592.979.450,5.578.570.297.678,220.0,,5092592979450.0,5578570297678.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,12,4.256.149.930.619,4.647.200.173.487,221.0,12.0,4256149930619.0,4647200173487.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,8.642.295.346.974,8.565.736.011.269,222.0,,8642295346974.0,8565736011269.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(4.386.145.416.355),(3.918.535.837.782),223.0,,-4386145416355.0,-3918535837782.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,13,836.443.048.831,931.370.124.191,227.0,13.0,836443048831.0,931370124191.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,2.396.630.305.722,2.432.289.024.377,228.0,,2396630305722.0,2432289024377.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(1.560.187.256.891),(1.500.918.900.186),229.0,,-1560187256891.0,-1500918900186.0
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,14,7.359.461.196,9.510.404.068,230.0,14.0,7359461196.0,9510404068.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,18.627.973.918,18.627.973.918,231.0,,18627973918.0,18627973918.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(11.268.512.722),(9.117.569.850),232.0,,-11268512722.0,-9117569850.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,810.614.752.363,335.804.947.727,240.0,,810614752363.0,335804947727.0
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,242,15,810.614.752.363,335.804.947.727,242.0,15.0,810614752363.0,335804947727.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,249.391.858.906,249.391.858.906,250.0,,249391858906.0,249391858906.0
Đầu tư vào một công ty liên kết,Đầu tư vào một công ty liên kết,Đầu tư vào một công ty liên kết,252,7(c),249.391.858.906,249.391.858.906,252.0,,249391858906.0,249391858906.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,1.071.661.303.191,1.240.653.927.302,260.0,,1071661303191.0,1240653927302.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,16,667.880.246.079,693.721.935.242,261.0,16.0,667880246079.0,693721935242.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,17,250.748.144.987,307.834.994.481,262.0,17.0,250748144987.0,307834994481.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,269,18,153.032.912.125,239.096.997.579,269.0,18.0,153032912125.0,239096997579.0
TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),270,,33.516.643.085.520,30.204.150.159.141,270.0,,33516643085520.0,30204150159141.0
