row_label_raw,row_label_full,col_0,2022Số lượng cổ phiếu,2021Số lượng cổ phiếu,numeric__2022Số lượng cổ phiếu,numeric__2021Số lượng cổ phiếu
Số cổ phiếu phổ thông đã phát hành đầu năm – hiện đang lưu hành,Số cổ phiếu phổ thông đã phát hành đầu năm – hiện đang lưu hành,Số cổ phiếu phổ thông đã phát hành đầu năm – hiện đang lưu hành,715.878.430,708.793.818,715878430.0,708793818.0
Ảnh hưởng của việc phát hành cổ phiếu mới trong năm,Ảnh hưởng của việc phát hành cổ phiếu mới trong năm,Ảnh hưởng của việc phát hành cổ phiếu mới trong năm,254.412,-,254412.0,
Ảnh hưởng của việc phát hành lại cổ phiếu quỹ trong năm,Ảnh hưởng của việc phát hành lại cổ phiếu quỹ trong năm,Ảnh hưởng của việc phát hành lại cổ phiếu quỹ trong năm,-,1.921.580,,1921580.0
Số cổ phiếu phổ thông bình quân gia quyền trong năm– hiện đang lưu hành,Số cổ phiếu phổ thông bình quân gia quyền trong năm– hiện đang lưu hành,Số cổ phiếu phổ thông bình quân gia quyền trong năm– hiện đang lưu hành,716.132.842,710.715.398,716132842.0,710715398.0
