row_label_raw,row_label_full,col_0,Mã số,2022 VND,2021 VND,numeric__Mã số,numeric__2022 VND,numeric__2021 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
"Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",21,(1.243.183.928.156),(959.414.551.044),21.0,-1243183928156.0,-959414551044.0
Tiền thu từ thanh lý tài sản cố định và tài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định và tài sản dài hạn khác,Tiền thu từ thanh lý tài sản cố định và tài sản dài hạn khác,22,3.638.838.655,1.822.564.680,22.0,3638838655.0,1822564680.0
Tiền chi cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay,Tiền chi cho vay,23,(190.000.000.000),(180.000.000.000),23.0,-190000000000.0,-180000000000.0
Gửi tiền gửi ngân hàng có kỳ hạn và tiền chi cho các hoạt động đầu tư khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Gửi tiền gửi ngân hàng có kỳ hạn và tiền chi cho các hoạt động đầu tư khác,Gửi tiền gửi ngân hàng có kỳ hạn và tiền chi cho các hoạt động đầu tư khác,23,(11.061.143.000.000),(3.769.075.000.000),23.0,-11061143000000.0,-3769075000000.0
Tiền thu hồi các khoản cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi các khoản cho vay,Tiền thu hồi các khoản cho vay,24,-,18.170.000.000,24.0,,18170000000.0
Rút tiền gửi ngân hàng có kỳ hạn và tiền thu hồi các hoạt động đầu tư khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Rút tiền gửi ngân hàng có kỳ hạn và tiền thu hồi các hoạt động đầu tư khác,Rút tiền gửi ngân hàng có kỳ hạn và tiền thu hồi các hoạt động đầu tư khác,24,2.013.875.000.000,6.562.000.000.000,24.0,2013875000000.0,6562000000000.0
Tiền thuần từ ngừng hợp nhất khoản đầu tư vào một công ty con và giao dịch với các cổ đông không kiểm soát,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thuần từ ngừng hợp nhất khoản đầu tư vào một công ty con và giao dịch với các cổ đông không kiểm soát,Tiền thuần từ ngừng hợp nhất khoản đầu tư vào một công ty con và giao dịch với các cổ đông không kiểm soát,26,240.054.419.416,-,26.0,240054419416.0,
Tiền thu lãi và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi và cổ tức,Tiền thu lãi và cổ tức,27,964.303.835.358,426.167.016.641,27.0,964303835358.0,426167016641.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(9.272.454.834.727),2.099.670.030.277,30.0,-9272454834727.0,2099670030277.0
