row_label_raw,row_label_full,col_0,Mã số,2022 VND,2021 VND,numeric__Mã số,numeric__2022 VND,numeric__2021 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,6.243.360.910.765,6.410.566.376.886,1.0,6243360910765.0,6410566376886.0
Khẩu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khẩu hao và phân bổ,Khẩu hao và phân bổ,02,814.270.399.742,839.204.262.978,2.0,814270399742.0,839204262978.0
Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,03,76.909.069.186,82.469.518.725,3.0,76909069186.0,82469518725.0
"Lỗ từ thanh lý, xóa số tài sản cố định và khoản đầu tư vào một công ty con","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ từ thanh lý, xóa số tài sản cố định và khoản đầu tư vào một công ty con","Lỗ từ thanh lý, xóa số tài sản cố định và khoản đầu tư vào một công ty con",04,(88.121.775),6.477.154.390,4.0,-88121775.0,6477154390.0
Thu nhập lãi từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi từ các hoạt động đầu tư,Thu nhập lãi từ các hoạt động đầu tư,05,7.621.992.370,6.358.286.108,5.0,7621992370.0,6358286108.0
Lợi nhuận được chia từ một công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận được chia từ một công ty liên kết,Lợi nhuận được chia từ một công ty liên kết,05,(899.616.238.833),(703.428.185.639),5.0,-899616238833.0,-703428185639.0
Chi phí lãi vay và chi phí tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay và chi phí tài chính khác,Chi phí lãi vay và chi phí tài chính khác,06,(13.296.085.000),(13.296.085.000),6.0,-13296085000.0,-13296085000.0
,,,,310.203.035.562,228.945.751.950,,310203035562.0,228945751950.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,6.539.364.962.017,6.857.297.080.398,8.0,6539364962017.0,6857297080398.0
Biến động các khoản phải thu và tài sản khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu và tài sản khác,Biến động các khoản phải thu và tài sản khác,09,(83.797.854.940),(303.216.460.758),9.0,-83797854940.0,-303216460758.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,(323.700.694.346),(498.548.625.942),10.0,-323700694346.0,-498548625942.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,(1.397.713.341.246),1.095.034.760.680,11.0,-1397713341246.0,1095034760680.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,41.017.991.792,44.454.027.100,12.0,41017991792.0,44454027100.0
Biến động chứng khoán kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,13,(1.202.171.717.880),-,13.0,-1202171717880.0,
,,,,3.572.999.345.397,7.195.020.781.478,,3572999345397.0,7195020781478.0
Tiền lãi vay và chi phí tài chính khác đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay và chi phí tài chính khác đã trả,Tiền lãi vay và chi phí tài chính khác đã trả,14,(294.397.896.986),(234.375.420.069),14.0,-294397896986.0,-234375420069.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(789.711.507.804),(1.140.974.863.110),15.0,-789711507804.0,-1140974863110.0
