row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,6.243.360.910.765,6.410.566.376.886,6243360910765.0,6410566376886.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,1.248.672.182.153,1.282.113.275.377,1248672182153.0,1282113275377.0
Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,(4.625.722.462),(345.921.523),-4625722462.0,-345921523.0
Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,(530.531.361.372),(426.399.510.660),-530531361372.0,-426399510660.0
Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,(2.659.217.000),(2.659.217.000),-2659217000.0,-2659217000.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,10.373.490.929,5.774.170.250,10373490929.0,5774170250.0
Dự phòng (thừa)/thiếu trong những năm trước,Dự phòng (thừa)/thiếu trong những năm trước,Dự phòng (thừa)/thiếu trong những năm trước,(5.927.068.534),317.442.209,-5927068534.0,317442209.0
Ảnh hưởng của phân bổ lợi thế thương mại,Ảnh hưởng của phân bổ lợi thế thương mại,Ảnh hưởng của phân bổ lợi thế thương mại,11.296.751.077,16.600.329.870,11296751077.0,16600329870.0
Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),1.558.399.127,1.988.809.848,1558399127.0,1988809848.0
Thay đổi khác trong chênh lệch tạm thời,Thay đổi khác trong chênh lệch tạm thời,Thay đổi khác trong chênh lệch tạm thời,(18.664.434.701),7.000.000.000,-18664434701.0,7000000000.0
Ảnh hưởng từ ngừng hợp nhất một công ty con,Ảnh hưởng từ ngừng hợp nhất một công ty con,Ảnh hưởng từ ngừng hợp nhất một công ty con,1.060.782.467,-,1060782467.0,
,,,710.553.801.684,884.389.378.371,710553801684.0,884389378371.0
